
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	8.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2022-05-10	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2022-05-10	15:45:55	0.00		258.12	---	---	---	21.572	---	---	---	1032.48	25.384	21.572	---	---	22.998	---	---	---	268.229	---	---	---	5.539	---	---	---	
2022-05-10	15:45:56	1.00		258.21	---	---	---	21.572	---	---	---	1032.45	25.384	21.572	---	---	22.993	---	---	---	268.221	---	---	---	5.532	---	---	---	
2022-05-10	15:45:57	2.00		258.24	---	---	---	21.558	---	---	---	1032.46	25.366	21.558	---	---	22.997	---	---	---	268.284	---	---	---	5.531	---	---	---	
2022-05-10	15:45:58	3.00		258.09	---	---	---	21.564	---	---	---	1032.48	25.354	21.564	---	---	23.001	---	---	---	268.309	---	---	---	5.527	---	---	---	
2022-05-10	15:45:59	4.00		258.16	---	---	---	21.565	---	---	---	1032.49	25.341	21.565	---	---	22.998	---	---	---	268.315	---	---	---	5.523	---	---	---	
2022-05-10	15:46:00	5.00		258.11	---	---	---	21.566	---	---	---	1032.50	25.341	21.566	---	---	23.000	---	---	---	268.276	---	---	---	5.536	---	---	---	
2022-05-10	15:46:01	6.00		258.35	---	---	---	21.553	---	---	---	1032.51	25.328	21.553	---	---	22.993	---	---	---	268.216	---	---	---	5.548	---	---	---	
2022-05-10	15:46:02	7.00		258.39	---	---	---	21.545	---	---	---	1032.50	25.328	21.545	---	---	22.994	---	---	---	268.192	---	---	---	5.552	---	---	---	
2022-05-10	15:46:03	8.00		258.54	---	---	---	21.537	---	---	---	1032.46	25.316	21.537	---	---	22.990	---	---	---	268.184	---	---	---	5.548	---	---	---	
2022-05-10	15:46:04	9.00		258.30	---	---	---	21.543	---	---	---	1032.45	25.316	21.543	---	---	22.999	---	---	---	268.251	---	---	---	5.534	---	---	---	
2022-05-10	15:46:05	10.00		258.02	---	---	---	21.544	---	---	---	1032.45	25.303	21.544	---	---	23.011	---	---	---	268.280	---	---	---	5.533	---	---	---	
2022-05-10	15:46:06	11.00		257.83	---	---	---	21.572	---	---	---	1032.47	25.303	21.572	---	---	23.011	---	---	---	268.290	---	---	---	5.535	---	---	---	
2022-05-10	15:46:07	12.00		257.86	---	---	---	21.572	---	---	---	1032.48	25.303	21.572	---	---	23.009	---	---	---	268.280	---	---	---	5.536	---	---	---	
2022-05-10	15:46:08	13.00		258.14	---	---	---	21.583	---	---	---	1032.51	25.303	21.583	---	---	22.993	---	---	---	268.305	---	---	---	5.528	---	---	---	
2022-05-10	15:46:09	14.00		258.37	---	---	---	21.548	---	---	---	1032.51	25.303	21.548	---	---	22.994	---	---	---	268.302	---	---	---	5.528	---	---	---	
2022-05-10	15:46:10	15.00		258.45	---	---	---	21.534	---	---	---	1032.49	25.303	21.534	---	---	22.995	---	---	---	268.306	---	---	---	5.518	---	---	---	
2022-05-10	15:46:11	16.00		258.37	---	---	---	21.514	---	---	---	1032.47	25.303	21.514	---	---	23.005	---	---	---	268.316	---	---	---	5.524	---	---	---	
2022-05-10	15:46:12	17.00		258.14	---	---	---	21.535	---	---	---	1032.47	25.303	21.535	---	---	23.009	---	---	---	268.292	---	---	---	5.523	---	---	---	
2022-05-10	15:46:13	18.00		258.23	---	---	---	21.536	---	---	---	1032.49	25.308	21.536	---	---	23.004	---	---	---	268.291	---	---	---	5.533	---	---	---	
2022-05-10	15:46:14	19.00		258.60	---	---	---	21.529	---	---	---	1032.48	25.308	21.529	---	---	22.990	---	---	---	268.260	---	---	---	5.555	---	---	---	
2022-05-10	15:46:15	20.00		258.43	---	---	---	21.528	---	---	---	1032.45	25.308	21.528	---	---	22.998	---	---	---	268.314	---	---	---	5.557	---	---	---	
2022-05-10	15:46:16	21.00		258.15	---	---	---	21.557	---	---	---	1032.44	25.303	21.557	---	---	23.001	---	---	---	268.308	---	---	---	5.556	---	---	---	
2022-05-10	15:46:17	22.00		257.65	---	---	---	21.572	---	---	---	1032.46	25.303	21.572	---	---	23.019	---	---	---	268.350	---	---	---	5.544	---	---	---	
2022-05-10	15:46:18	23.00		257.82	---	---	---	21.565	---	---	---	1032.44	25.303	21.565	---	---	23.014	---	---	---	268.343	---	---	---	5.540	---	---	---	
2022-05-10	15:46:19	24.00		258.02	---	---	---	21.551	---	---	---	1032.44	25.303	21.551	---	---	23.009	---	---	---	268.347	---	---	---	5.547	---	---	---	
2022-05-10	15:46:20	25.00		258.08	---	---	---	21.564	---	---	---	1032.42	25.275	21.564	---	---	23.002	---	---	---	268.341	---	---	---	5.540	---	---	---	
2022-05-10	15:46:21	26.00		258.13	---	---	---	21.564	---	---	---	1032.44	25.247	21.564	---	---	23.000	---	---	---	268.374	---	---	---	5.540	---	---	---	
2022-05-10	15:46:22	27.00		258.17	---	---	---	21.558	---	---	---	1032.41	25.219	21.558	---	---	23.000	---	---	---	268.381	---	---	---	5.536	---	---	---	
2022-05-10	15:46:23	28.00		258.07	---	---	---	21.536	---	---	---	1032.41	25.219	21.536	---	---	23.012	---	---	---	268.372	---	---	---	5.531	---	---	---	
2022-05-10	15:46:24	29.00		257.89	---	---	---	21.536	---	---	---	1032.44	25.224	21.536	---	---	23.020	---	---	---	268.361	---	---	---	5.535	---	---	---	
2022-05-10	15:46:25	30.00		257.77	---	---	---	21.543	---	---	---	1032.46	25.224	21.543	---	---	23.023	---	---	---	268.349	---	---	---	5.541	---	---	---	
2022-05-10	15:46:26	31.00		257.96	---	---	---	21.550	---	---	---	1032.47	25.211	21.550	---	---	23.012	---	---	---	268.337	---	---	---	5.544	---	---	---	
2022-05-10	15:46:27	32.00		258.22	---	---	---	21.557	---	---	---	1032.47	25.194	21.557	---	---	22.998	---	---	---	268.322	---	---	---	5.543	---	---	---	
2022-05-10	15:46:28	33.00		258.38	---	---	---	21.557	---	---	---	1032.47	25.181	21.557	---	---	22.991	---	---	---	268.337	---	---	---	5.527	---	---	---	
2022-05-10	15:46:29	34.00		258.34	---	---	---	21.557	---	---	---	1032.47	25.181	21.557	---	---	22.993	---	---	---	268.381	---	---	---	5.536	---	---	---	
2022-05-10	15:46:30	35.00		258.20	---	---	---	21.544	---	---	---	1032.44	25.181	21.544	---	---	23.003	---	---	---	268.400	---	---	---	5.537	---	---	---	
2022-05-10	15:46:31	36.00		258.25	---	---	---	21.523	---	---	---	1032.48	25.181	21.523	---	---	23.008	---	---	---	268.435	---	---	---	5.560	---	---	---	
