
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	8.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2022-05-18	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2022-05-18	17:50:48	0.00		269.80	---	---	---	21.826	---	---	---	1001.14	32.352	21.826	---	---	22.407	---	---	---	257.174	---	---	---	5.511	---	---	---	
2022-05-18	17:50:49	1.00		270.01	---	---	---	21.854	---	---	---	1001.16	32.327	21.854	---	---	22.389	---	---	---	257.209	---	---	---	5.515	---	---	---	
2022-05-18	17:50:50	2.00		270.12	---	---	---	21.861	---	---	---	1001.15	32.327	21.861	---	---	22.383	---	---	---	257.262	---	---	---	5.514	---	---	---	
2022-05-18	17:50:51	3.00		270.14	---	---	---	21.854	---	---	---	1001.17	32.301	21.854	---	---	22.384	---	---	---	257.232	---	---	---	5.507	---	---	---	
2022-05-18	17:50:52	4.00		269.98	---	---	---	21.833	---	---	---	1001.14	32.301	21.833	---	---	22.397	---	---	---	257.264	---	---	---	5.509	---	---	---	
2022-05-18	17:50:53	5.00		269.98	---	---	---	21.833	---	---	---	1001.13	32.276	21.833	---	---	22.397	---	---	---	257.238	---	---	---	5.494	---	---	---	
2022-05-18	17:50:54	6.00		270.16	---	---	---	21.832	---	---	---	1001.12	32.276	21.832	---	---	22.390	---	---	---	257.313	---	---	---	5.496	---	---	---	
2022-05-18	17:50:55	7.00		270.22	---	---	---	21.833	---	---	---	1001.17	32.276	21.833	---	---	22.387	---	---	---	257.277	---	---	---	5.492	---	---	---	
2022-05-18	17:50:56	8.00		270.11	---	---	---	21.839	---	---	---	1001.17	32.301	21.839	---	---	22.390	---	---	---	257.324	---	---	---	5.501	---	---	---	
2022-05-18	17:50:57	9.00		269.90	---	---	---	21.833	---	---	---	1001.18	32.301	21.833	---	---	22.401	---	---	---	257.294	---	---	---	5.520	---	---	---	
2022-05-18	17:50:58	10.00		269.85	---	---	---	21.847	---	---	---	1001.20	32.327	21.847	---	---	22.399	---	---	---	257.287	---	---	---	5.504	---	---	---	
2022-05-18	17:50:59	11.00		269.89	---	---	---	21.833	---	---	---	1001.21	32.301	21.833	---	---	22.401	---	---	---	257.275	---	---	---	5.496	---	---	---	
2022-05-18	17:51:00	12.00		269.92	---	---	---	21.841	---	---	---	1001.23	32.327	21.841	---	---	22.398	---	---	---	257.339	---	---	---	5.480	---	---	---	
2022-05-18	17:51:01	13.00		269.95	---	---	---	21.834	---	---	---	1001.19	32.327	21.834	---	---	22.398	---	---	---	257.357	---	---	---	5.488	---	---	---	
2022-05-18	17:51:02	14.00		270.03	---	---	---	21.848	---	---	---	1001.21	32.327	21.848	---	---	22.390	---	---	---	257.317	---	---	---	5.506	---	---	---	
2022-05-18	17:51:03	15.00		270.22	---	---	---	21.848	---	---	---	1001.22	32.327	21.848	---	---	22.382	---	---	---	257.299	---	---	---	5.503	---	---	---	
2022-05-18	17:51:04	16.00		270.30	---	---	---	21.854	---	---	---	1001.22	32.301	21.854	---	---	22.377	---	---	---	257.344	---	---	---	5.505	---	---	---	
2022-05-18	17:51:05	17.00		270.28	---	---	---	21.839	---	---	---	1001.21	32.301	21.839	---	---	22.383	---	---	---	257.374	---	---	---	5.498	---	---	---	
2022-05-18	17:51:06	18.00		270.04	---	---	---	21.832	---	---	---	1001.20	32.301	21.832	---	---	22.395	---	---	---	257.343	---	---	---	5.502	---	---	---	
2022-05-18	17:51:07	19.00		269.94	---	---	---	21.826	---	---	---	1001.19	32.301	21.826	---	---	22.401	---	---	---	257.295	---	---	---	5.499	---	---	---	
2022-05-18	17:51:08	20.00		269.82	---	---	---	21.834	---	---	---	1001.15	32.301	21.834	---	---	22.404	---	---	---	257.299	---	---	---	5.506	---	---	---	
2022-05-18	17:51:09	21.00		269.69	---	---	---	21.855	---	---	---	1001.13	32.276	21.855	---	---	22.403	---	---	---	257.308	---	---	---	5.499	---	---	---	
2022-05-18	17:51:10	22.00		269.65	---	---	---	21.847	---	---	---	1001.15	32.276	21.847	---	---	22.407	---	---	---	257.319	---	---	---	5.502	---	---	---	
2022-05-18	17:51:11	23.00		269.70	---	---	---	21.840	---	---	---	1001.20	32.276	21.840	---	---	22.407	---	---	---	257.291	---	---	---	5.489	---	---	---	
2022-05-18	17:51:12	24.00		269.85	---	---	---	21.846	---	---	---	1001.21	32.276	21.846	---	---	22.399	---	---	---	257.338	---	---	---	5.476	---	---	---	
2022-05-18	17:51:13	25.00		269.99	---	---	---	21.860	---	---	---	1001.20	32.276	21.860	---	---	22.389	---	---	---	257.356	---	---	---	5.478	---	---	---	
2022-05-18	17:51:14	26.00		269.83	---	---	---	21.867	---	---	---	1001.18	32.276	21.867	---	---	22.393	---	---	---	257.398	---	---	---	5.483	---	---	---	
2022-05-18	17:51:15	27.00		269.96	---	---	---	21.839	---	---	---	1001.18	32.276	21.839	---	---	22.396	---	---	---	257.337	---	---	---	5.493	---	---	---	
2022-05-18	17:51:16	28.00		269.85	---	---	---	21.841	---	---	---	1001.18	32.301	21.841	---	---	22.401	---	---	---	257.366	---	---	---	5.495	---	---	---	
2022-05-18	17:51:17	29.00		269.94	---	---	---	21.833	---	---	---	1001.16	32.301	21.833	---	---	22.399	---	---	---	257.364	---	---	---	5.483	---	---	---	
2022-05-18	17:51:18	30.00		269.88	---	---	---	21.847	---	---	---	1001.18	32.327	21.847	---	---	22.397	---	---	---	257.409	---	---	---	5.485	---	---	---	
2022-05-18	17:51:19	31.00		269.79	---	---	---	21.840	---	---	---	1001.19	32.327	21.840	---	---	22.404	---	---	---	257.398	---	---	---	5.481	---	---	---	
2022-05-18	17:51:20	32.00		269.84	---	---	---	21.840	---	---	---	1001.20	32.327	21.840	---	---	22.401	---	---	---	257.399	---	---	---	5.507	---	---	---	
2022-05-18	17:51:21	33.00		269.62	---	---	---	21.847	---	---	---	1001.20	32.301	21.847	---	---	22.409	---	---	---	257.382	---	---	---	5.502	---	---	---	
2022-05-18	17:51:22	34.00		269.68	---	---	---	21.853	---	---	---	1001.17	32.276	21.853	---	---	22.404	---	---	---	257.379	---	---	---	5.501	---	---	---	
2022-05-18	17:51:23	35.00		269.68	---	---	---	21.853	---	---	---	1001.19	32.276	21.853	---	---	22.404	---	---	---	257.372	---	---	---	5.474	---	---	---	
2022-05-18	17:51:24	36.00		269.77	---	---	---	21.847	---	---	---	1001.18	32.276	21.847	---	---	22.402	---	---	---	257.420	---	---	---	5.485	---	---	---	
2022-05-18	17:51:25	37.00		269.84	---	---	---	21.839	---	---	---	1001.22	32.276	21.839	---	---	22.402	---	---	---	257.421	---	---	---	5.485	---	---	---	
2022-05-18	17:51:26	38.00		269.61	---	---	---	21.847	---	---	---	1001.23	32.301	21.847	---	---	22.409	---	---	---	257.432	---	---	---	5.497	---	---	---	
2022-05-18	17:51:27	39.00		269.39	---	---	---	21.847	---	---	---	1001.20	32.301	21.847	---	---	22.418	---	---	---	257.388	---	---	---	5.509	---	---	---	
2022-05-18	17:51:28	40.00		269.34	---	---	---	21.840	---	---	---	1001.20	32.327	21.840	---	---	22.423	---	---	---	257.395	---	---	---	5.506	---	---	---	
2022-05-18	17:51:29	41.00		269.66	---	---	---	21.832	---	---	---	1001.15	32.301	21.832	---	---	22.412	---	---	---	257.436	---	---	---	5.517	---	---	---	
2022-05-18	17:51:30	42.00		269.90	---	---	---	21.825	---	---	---	1001.16	32.301	21.825	---	---	22.404	---	---	---	257.472	---	---	---	5.509	---	---	---	
2022-05-18	17:51:31	43.00		269.84	---	---	---	21.832	---	---	---	1001.14	32.276	21.832	---	---	22.404	---	---	---	257.491	---	---	---	5.511	---	---	---	
2022-05-18	17:51:32	44.00		269.69	---	---	---	21.832	---	---	---	1001.17	32.276	21.832	---	---	22.410	---	---	---	257.514	---	---	---	5.505	---	---	---	
2022-05-18	17:51:33	45.00		269.76	---	---	---	21.833	---	---	---	1001.19	32.276	21.833	---	---	22.407	---	---	---	257.509	---	---	---	5.493	---	---	---	
2022-05-18	17:51:34	46.00		269.80	---	---	---	21.820	---	---	---	1001.19	32.301	21.820	---	---	22.410	---	---	---	257.495	---	---	---	5.499	---	---	---	
2022-05-18	17:51:35	47.00		269.60	---	---	---	21.833	---	---	---	1001.18	32.301	21.833	---	---	22.414	---	---	---	257.504	---	---	---	5.517	---	---	---	
2022-05-18	17:51:36	48.00		269.53	---	---	---	21.848	---	---	---	1001.18	32.327	21.848	---	---	22.412	---	---	---	257.492	---	---	---	5.536	---	---	---	
2022-05-18	17:51:37	49.00		269.57	---	---	---	21.869	---	---	---	1001.18	32.301	21.869	---	---	22.404	---	---	---	257.539	---	---	---	5.529	---	---	---	
2022-05-18	17:51:38	50.00		269.59	---	---	---	21.854	---	---	---	1001.18	32.301	21.854	---	---	22.407	---	---	---	257.524	---	---	---	5.513	---	---	---	
2022-05-18	17:51:39	51.00		269.52	---	---	---	21.832	---	---	---	1001.16	32.276	21.832	---	---	22.417	---	---	---	257.533	---	---	---	5.504	---	---	---	
2022-05-18	17:51:40	52.00		269.52	---	---	---	21.832	---	---	---	1001.17	32.276	21.832	---	---	22.418	---	---	---	257.482	---	---	---	5.498	---	---	---	
2022-05-18	17:51:41	53.00		269.58	---	---	---	21.846	---	---	---	1001.19	32.276	21.846	---	---	22.410	---	---	---	257.486	---	---	---	5.500	---	---	---	
2022-05-18	17:51:42	54.00		269.67	---	---	---	21.846	---	---	---	1001.21	32.301	21.846	---	---	22.407	---	---	---	257.502	---	---	---	5.499	---	---	---	
2022-05-18	17:51:43	55.00		269.43	---	---	---	21.846	---	---	---	1001.20	32.301	21.846	---	---	22.417	---	---	---	257.560	---	---	---	5.503	---	---	---	
2022-05-18	17:51:44	56.00		269.42	---	---	---	21.832	---	---	---	1001.19	32.301	21.832	---	---	22.422	---	---	---	257.575	---	---	---	5.501	---	---	---	
2022-05-18	17:51:45	57.00		269.66	---	---	---	21.833	---	---	---	1001.19	32.301	21.833	---	---	22.411	---	---	---	257.606	---	---	---	5.494	---	---	---	
2022-05-18	17:51:46	58.00		269.92	---	---	---	21.825	---	---	---	1001.20	32.301	21.825	---	---	22.403	---	---	---	257.588	---	---	---	5.516	---	---	---	
2022-05-18	17:51:47	59.00		269.74	---	---	---	21.832	---	---	---	1001.20	32.301	21.832	---	---	22.408	---	---	---	257.559	---	---	---	5.507	---	---	---	
2022-05-18	17:51:48	60.00		269.51	---	---	---	21.839	---	---	---	1001.19	32.276	21.839	---	---	22.416	---	---	---	257.581	---	---	---	5.504	---	---	---	
2022-05-18	17:51:49	61.00		269.42	---	---	---	21.840	---	---	---	1001.17	32.301	21.840	---	---	22.419	---	---	---	257.615	---	---	---	5.481	---	---	---	
2022-05-18	17:51:50	62.00		269.78	---	---	---	21.833	---	---	---	1001.17	32.301	21.833	---	---	22.406	---	---	---	257.631	---	---	---	5.494	---	---	---	
2022-05-18	17:51:51	63.00		269.69	---	---	---	21.841	---	---	---	1001.16	32.301	21.841	---	---	22.407	---	---	---	257.599	---	---	---	5.489	---	---	---	
