
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	8.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2022-05-11	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2022-05-11	14:34:22	0.00		250.27	---	---	---	22.421	---	---	---	1026.41	41.248	22.421	---	---	23.089	---	---	---	267.412	---	---	---	5.493	---	---	---	
2022-05-11	14:34:23	1.00		250.76	---	---	---	22.388	---	---	---	1026.38	41.248	22.388	---	---	23.077	---	---	---	267.401	---	---	---	5.503	---	---	---	
2022-05-11	14:34:24	2.00		250.84	---	---	---	22.376	---	---	---	1026.44	41.248	22.376	---	---	23.077	---	---	---	267.416	---	---	---	5.496	---	---	---	
2022-05-11	14:34:25	3.00		251.07	---	---	---	22.387	---	---	---	1026.44	41.248	22.387	---	---	23.063	---	---	---	267.434	---	---	---	5.508	---	---	---	
2022-05-11	14:34:26	4.00		250.65	---	---	---	22.421	---	---	---	1026.50	41.248	22.421	---	---	23.072	---	---	---	267.429	---	---	---	5.504	---	---	---	
2022-05-11	14:34:27	5.00		250.52	---	---	---	22.439	---	---	---	1026.45	41.248	22.439	---	---	23.072	---	---	---	267.404	---	---	---	5.530	---	---	---	
2022-05-11	14:34:28	6.00		250.26	---	---	---	22.446	---	---	---	1026.47	41.248	22.446	---	---	23.082	---	---	---	267.384	---	---	---	5.523	---	---	---	
2022-05-11	14:34:29	7.00		250.40	---	---	---	22.431	---	---	---	1026.43	41.248	22.431	---	---	23.080	---	---	---	267.403	---	---	---	5.524	---	---	---	
2022-05-11	14:34:30	8.00		250.09	---	---	---	22.464	---	---	---	1026.44	41.248	22.464	---	---	23.084	---	---	---	267.426	---	---	---	5.516	---	---	---	
2022-05-11	14:34:31	9.00		249.92	---	---	---	22.472	---	---	---	1026.43	41.248	22.472	---	---	23.090	---	---	---	267.485	---	---	---	5.519	---	---	---	
2022-05-11	14:34:32	10.00		250.27	---	---	---	22.438	---	---	---	1026.45	41.248	22.438	---	---	23.084	---	---	---	267.525	---	---	---	5.524	---	---	---	
2022-05-11	14:34:33	11.00		250.41	---	---	---	22.424	---	---	---	1026.39	41.248	22.424	---	---	23.082	---	---	---	267.563	---	---	---	5.505	---	---	---	
2022-05-11	14:34:34	12.00		250.62	---	---	---	22.391	---	---	---	1026.38	41.248	22.391	---	---	23.083	---	---	---	267.500	---	---	---	5.491	---	---	---	
2022-05-11	14:34:35	13.00		250.51	---	---	---	22.410	---	---	---	1026.36	41.248	22.410	---	---	23.082	---	---	---	267.513	---	---	---	5.486	---	---	---	
2022-05-11	14:34:36	14.00		250.61	---	---	---	22.404	---	---	---	1026.46	41.248	22.404	---	---	23.079	---	---	---	267.500	---	---	---	5.491	---	---	---	
2022-05-11	14:34:37	15.00		250.66	---	---	---	22.415	---	---	---	1026.46	41.248	22.415	---	---	23.073	---	---	---	267.498	---	---	---	5.490	---	---	---	
2022-05-11	14:34:38	16.00		250.92	---	---	---	22.374	---	---	---	1026.49	41.248	22.374	---	---	23.074	---	---	---	267.497	---	---	---	5.492	---	---	---	
2022-05-11	14:34:39	17.00		251.07	---	---	---	22.358	---	---	---	1026.39	41.248	22.358	---	---	23.072	---	---	---	267.490	---	---	---	5.493	---	---	---	
2022-05-11	14:34:40	18.00		251.06	---	---	---	22.361	---	---	---	1026.37	41.248	22.361	---	---	23.072	---	---	---	267.542	---	---	---	5.496	---	---	---	
2022-05-11	14:34:41	19.00		250.88	---	---	---	22.388	---	---	---	1026.34	41.248	22.388	---	---	23.071	---	---	---	267.555	---	---	---	5.479	---	---	---	
2022-05-11	14:34:42	20.00		250.53	---	---	---	22.403	---	---	---	1026.38	41.248	22.403	---	---	23.083	---	---	---	267.568	---	---	---	5.492	---	---	---	
2022-05-11	14:34:43	21.00		250.58	---	---	---	22.402	---	---	---	1026.44	41.248	22.402	---	---	23.081	---	---	---	267.584	---	---	---	5.480	---	---	---	
2022-05-11	14:34:44	22.00		250.58	---	---	---	22.396	---	---	---	1026.47	41.248	22.396	---	---	23.083	---	---	---	267.557	---	---	---	5.498	---	---	---	
2022-05-11	14:34:45	23.00		250.99	---	---	---	22.383	---	---	---	1026.47	41.248	22.383	---	---	23.068	---	---	---	267.523	---	---	---	5.472	---	---	---	
2022-05-11	14:34:46	24.00		250.70	---	---	---	22.401	---	---	---	1026.46	41.248	22.401	---	---	23.075	---	---	---	267.498	---	---	---	5.497	---	---	---	
2022-05-11	14:34:47	25.00		250.57	---	---	---	22.406	---	---	---	1026.46	41.248	22.406	---	---	23.080	---	---	---	267.533	---	---	---	5.497	---	---	---	
2022-05-11	14:34:48	26.00		250.17	---	---	---	22.428	---	---	---	1026.46	41.248	22.428	---	---	23.092	---	---	---	267.569	---	---	---	5.514	---	---	---	
2022-05-11	14:34:49	27.00		250.02	---	---	---	22.467	---	---	---	1026.46	41.248	22.467	---	---	23.086	---	---	---	267.544	---	---	---	5.491	---	---	---	
2022-05-11	14:34:50	28.00		250.01	---	---	---	22.454	---	---	---	1026.44	41.248	22.454	---	---	23.091	---	---	---	267.561	---	---	---	5.483	---	---	---	
2022-05-11	14:34:51	29.00		249.93	---	---	---	22.461	---	---	---	1026.45	41.248	22.461	---	---	23.093	---	---	---	267.562	---	---	---	5.475	---	---	---	
2022-05-11	14:34:52	30.00		250.29	---	---	---	22.430	---	---	---	1026.45	41.248	22.430	---	---	23.086	---	---	---	267.584	---	---	---	5.484	---	---	---	
2022-05-11	14:34:53	31.00		249.83	---	---	---	22.499	---	---	---	1026.46	41.248	22.499	---	---	23.085	---	---	---	267.520	---	---	---	5.487	---	---	---	
2022-05-11	14:34:54	32.00		249.81	---	---	---	22.527	---	---	---	1026.45	41.248	22.527	---	---	23.077	---	---	---	267.541	---	---	---	5.493	---	---	---	
2022-05-11	14:34:55	33.00		249.78	---	---	---	22.494	---	---	---	1026.43	41.248	22.494	---	---	23.089	---	---	---	267.563	---	---	---	5.493	---	---	---	
2022-05-11	14:34:56	34.00		249.92	---	---	---	22.498	---	---	---	1026.41	41.248	22.498	---	---	23.081	---	---	---	267.592	---	---	---	5.499	---	---	---	
2022-05-11	14:34:57	35.00		249.86	---	---	---	22.471	---	---	---	1026.41	41.248	22.471	---	---	23.093	---	---	---	267.601	---	---	---	5.500	---	---	---	
2022-05-11	14:34:58	36.00		249.98	---	---	---	22.462	---	---	---	1026.39	41.248	22.462	---	---	23.090	---	---	---	267.611	---	---	---	5.510	---	---	---	
2022-05-11	14:34:59	37.00		250.30	---	---	---	22.413	---	---	---	1026.39	41.248	22.413	---	---	23.091	---	---	---	267.613	---	---	---	5.506	---	---	---	
2022-05-11	14:35:00	38.00		250.97	---	---	---	22.357	---	---	---	1026.38	41.248	22.357	---	---	23.077	---	---	---	267.604	---	---	---	5.524	---	---	---	
2022-05-11	14:35:01	39.00		250.74	---	---	---	22.395	---	---	---	1026.41	41.248	22.395	---	---	23.076	---	---	---	267.595	---	---	---	5.516	---	---	---	
2022-05-11	14:35:02	40.00		250.51	---	---	---	22.435	---	---	---	1026.39	41.248	22.435	---	---	23.074	---	---	---	267.606	---	---	---	5.511	---	---	---	
2022-05-11	14:35:03	41.00		249.98	---	---	---	22.480	---	---	---	1026.39	41.248	22.480	---	---	23.084	---	---	---	267.615	---	---	---	5.490	---	---	---	
2022-05-11	14:35:04	42.00		250.10	---	---	---	22.466	---	---	---	1026.39	41.248	22.466	---	---	23.083	---	---	---	267.629	---	---	---	5.492	---	---	---	
2022-05-11	14:35:05	43.00		250.20	---	---	---	22.430	---	---	---	1026.43	41.248	22.430	---	---	23.090	---	---	---	267.667	---	---	---	5.500	---	---	---	
2022-05-11	14:35:06	44.00		250.24	---	---	---	22.416	---	---	---	1026.44	41.248	22.416	---	---	23.092	---	---	---	267.678	---	---	---	5.501	---	---	---	
2022-05-11	14:35:07	45.00		250.03	---	---	---	22.431	---	---	---	1026.46	41.248	22.431	---	---	23.097	---	---	---	267.713	---	---	---	5.500	---	---	---	
2022-05-11	14:35:08	46.00		249.77	---	---	---	22.446	---	---	---	1026.44	41.248	22.446	---	---	23.105	---	---	---	267.665	---	---	---	5.496	---	---	---	
2022-05-11	14:35:09	47.00		249.65	---	---	---	22.482	---	---	---	1026.43	41.248	22.482	---	---	23.099	---	---	---	267.647	---	---	---	5.506	---	---	---	
2022-05-11	14:35:10	48.00		249.97	---	---	---	22.439	---	---	---	1026.41	41.248	22.439	---	---	23.098	---	---	---	267.612	---	---	---	5.523	---	---	---	
2022-05-11	14:35:11	49.00		250.23	---	---	---	22.407	---	---	---	1026.45	41.248	22.407	---	---	23.096	---	---	---	267.667	---	---	---	5.526	---	---	---	
2022-05-11	14:35:12	50.00		250.70	---	---	---	22.349	---	---	---	1026.47	41.248	22.349	---	---	23.092	---	---	---	267.682	---	---	---	5.526	---	---	---	
2022-05-11	14:35:13	51.00		250.47	---	---	---	22.405	---	---	---	1026.44	41.248	22.405	---	---	23.085	---	---	---	267.710	---	---	---	5.516	---	---	---	
2022-05-11	14:35:14	52.00		250.79	---	---	---	22.391	---	---	---	1026.40	41.258	22.391	---	---	23.075	---	---	---	267.662	---	---	---	5.520	---	---	---	
2022-05-11	14:35:15	53.00		250.37	---	---	---	22.418	---	---	---	1026.39	41.269	22.418	---	---	23.086	---	---	---	267.659	---	---	---	5.513	---	---	---	
2022-05-11	14:35:16	54.00		250.49	---	---	---	22.376	---	---	---	1026.43	41.279	22.376	---	---	23.093	---	---	---	267.630	---	---	---	5.521	---	---	---	
2022-05-11	14:35:17	55.00		250.35	---	---	---	22.397	---	---	---	1026.43	41.279	22.397	---	---	23.093	---	---	---	267.646	---	---	---	5.510	---	---	---	
2022-05-11	14:35:18	56.00		250.33	---	---	---	22.420	---	---	---	1026.43	41.279	22.420	---	---	23.087	---	---	---	267.646	---	---	---	5.518	---	---	---	
2022-05-11	14:35:19	57.00		250.24	---	---	---	22.440	---	---	---	1026.38	41.289	22.440	---	---	23.085	---	---	---	267.654	---	---	---	5.497	---	---	---	
2022-05-11	14:35:20	58.00		249.85	---	---	---	22.453	---	---	---	1026.37	41.289	22.453	---	---	23.099	---	---	---	267.680	---	---	---	5.499	---	---	---	
2022-05-11	14:35:21	59.00		249.85	---	---	---	22.440	---	---	---	1026.38	41.299	22.440	---	---	23.103	---	---	---	267.697	---	---	---	5.489	---	---	---	
2022-05-11	14:35:22	60.00		249.71	---	---	---	22.438	---	---	---	1026.42	41.299	22.438	---	---	23.110	---	---	---	267.702	---	---	---	5.493	---	---	---	
2022-05-11	14:35:23	61.00		249.84	---	---	---	22.430	---	---	---	1026.44	41.309	22.430	---	---	23.107	---	---	---	267.682	---	---	---	5.498	---	---	---	
2022-05-11	14:35:24	62.00		249.72	---	---	---	22.448	---	---	---	1026.43	41.309	22.448	---	---	23.106	---	---	---	267.665	---	---	---	5.494	---	---	---	
2022-05-11	14:35:25	63.00		249.93	---	---	---	22.435	---	---	---	1026.43	41.309	22.435	---	---	23.101	---	---	---	267.652	---	---	---	5.488	---	---	---	
2022-05-11	14:35:26	64.00		249.89	---	---	---	22.484	---	---	---	1026.38	41.309	22.484	---	---	23.087	---	---	---	267.668	---	---	---	5.481	---	---	---	
2022-05-11	14:35:27	65.00		250.00	---	---	---	22.492	---	---	---	1026.37	41.309	22.492	---	---	23.080	---	---	---	267.655	---	---	---	5.464	---	---	---	
2022-05-11	14:35:28	66.00		249.77	---	---	---	22.523	---	---	---	1026.42	41.309	22.523	---	---	23.081	---	---	---	267.687	---	---	---	5.472	---	---	---	
2022-05-11	14:35:29	67.00		250.01	---	---	---	22.462	---	---	---	1026.45	41.309	22.462	---	---	23.089	---	---	---	267.698	---	---	---	5.474	---	---	---	
2022-05-11	14:35:30	68.00		250.05	---	---	---	22.441	---	---	---	1026.47	41.309	22.441	---	---	23.093	---	---	---	267.710	---	---	---	5.495	---	---	---	
2022-05-11	14:35:31	69.00		250.20	---	---	---	22.434	---	---	---	1026.45	41.309	22.434	---	---	23.089	---	---	---	267.702	---	---	---	5.499	---	---	---	
2022-05-11	14:35:32	70.00		249.93	---	---	---	22.460	---	---	---	1026.46	41.309	22.460	---	---	23.093	---	---	---	267.681	---	---	---	5.495	---	---	---	
2022-05-11	14:35:33	71.00		249.59	---	---	---	22.491	---	---	---	1026.45	41.309	22.491	---	---	23.099	---	---	---	267.665	---	---	---	5.503	---	---	---	
2022-05-11	14:35:34	72.00		249.44	---	---	---	22.497	---	---	---	1026.47	41.309	22.497	---	---	23.104	---	---	---	267.649	---	---	---	5.512	---	---	---	
2022-05-11	14:35:35	73.00		249.14	---	---	---	22.520	---	---	---	1026.48	41.309	22.520	---	---	23.111	---	---	---	267.688	---	---	---	5.512	---	---	---	
2022-05-11	14:35:36	74.00		249.92	---	---	---	22.448	---	---	---	1026.47	41.309	22.448	---	---	23.097	---	---	---	267.730	---	---	---	5.512	---	---	---	
2022-05-11	14:35:37	75.00		250.29	---	---	---	22.397	---	---	---	1026.44	41.309	22.397	---	---	23.096	---	---	---	267.721	---	---	---	5.510	---	---	---	
2022-05-11	14:35:38	76.00		250.64	---	---	---	22.359	---	---	---	1026.42	41.309	22.359	---	---	23.092	---	---	---	267.720	---	---	---	5.516	---	---	---	
2022-05-11	14:35:39	77.00		250.22	---	---	---	22.388	---	---	---	1026.44	41.309	22.388	---	---	23.102	---	---	---	267.699	---	---	---	5.505	---	---	---	
2022-05-11	14:35:40	78.00		249.94	---	---	---	22.427	---	---	---	1026.45	41.309	22.427	---	---	23.103	---	---	---	267.703	---	---	---	5.497	---	---	---	
2022-05-11	14:35:41	79.00		250.27	---	---	---	22.404	---	---	---	1026.42	41.309	22.404	---	---	23.095	---	---	---	267.654	---	---	---	5.508	---	---	---	
2022-05-11	14:35:42	80.00		250.03	---	---	---	22.429	---	---	---	1026.41	41.309	22.429	---	---	23.098	---	---	---	267.658	---	---	---	5.508	---	---	---	
2022-05-11	14:35:43	81.00		250.10	---	---	---	22.418	---	---	---	1026.43	41.309	22.418	---	---	23.098	---	---	---	267.692	---	---	---	5.511	---	---	---	
2022-05-11	14:35:44	82.00		249.71	---	---	---	22.453	---	---	---	1026.46	41.309	22.453	---	---	23.106	---	---	---	267.707	---	---	---	5.518	---	---	---	
2022-05-11	14:35:45	83.00		249.62	---	---	---	22.463	---	---	---	1026.47	41.309	22.463	---	---	23.107	---	---	---	267.710	---	---	---	5.518	---	---	---	
2022-05-11	14:35:46	84.00		249.38	---	---	---	22.483	---	---	---	1026.42	41.309	22.483	---	---	23.111	---	---	---	267.731	---	---	---	5.519	---	---	---	
2022-05-11	14:35:47	85.00		249.36	---	---	---	22.485	---	---	---	1026.38	41.309	22.485	---	---	23.112	---	---	---	267.736	---	---	---	5.502	---	---	---	
2022-05-11	14:35:48	86.00		249.70	---	---	---	22.451	---	---	---	1026.34	41.309	22.451	---	---	23.107	---	---	---	267.762	---	---	---	5.511	---	---	---	
2022-05-11	14:35:49	87.00		250.06	---	---	---	22.418	---	---	---	1026.36	41.309	22.418	---	---	23.100	---	---	---	267.740	---	---	---	5.503	---	---	---	
2022-05-11	14:35:50	88.00		250.32	---	---	---	22.407	---	---	---	1026.42	41.309	22.407	---	---	23.092	---	---	---	267.756	---	---	---	5.502	---	---	---	
2022-05-11	14:35:51	89.00		250.38	---	---	---	22.379	---	---	---	1026.43	41.309	22.379	---	---	23.098	---	---	---	267.776	---	---	---	5.495	---	---	---	
2022-05-11	14:35:52	90.00		250.02	---	---	---	22.406	---	---	---	1026.45	41.309	22.406	---	---	23.106	---	---	---	267.792	---	---	---	5.492	---	---	---	
2022-05-11	14:35:53	91.00		249.67	---	---	---	22.433	---	---	---	1026.42	41.309	22.433	---	---	23.114	---	---	---	267.772	---	---	---	5.491	---	---	---	
2022-05-11	14:35:54	92.00		249.78	---	---	---	22.443	---	---	---	1026.42	41.309	22.443	---	---	23.105	---	---	---	267.792	---	---	---	5.509	---	---	---	
2022-05-11	14:35:55	93.00		250.09	---	---	---	22.403	---	---	---	1026.37	41.309	22.403	---	---	23.104	---	---	---	267.792	---	---	---	5.526	---	---	---	
2022-05-11	14:35:56	94.00		250.08	---	---	---	22.408	---	---	---	1026.41	41.309	22.408	---	---	23.102	---	---	---	267.857	---	---	---	5.525	---	---	---	
2022-05-11	14:35:57	95.00		249.93	---	---	---	22.439	---	---	---	1026.38	41.309	22.439	---	---	23.100	---	---	---	267.802	---	---	---	5.511	---	---	---	
2022-05-11	14:35:58	96.00		249.78	---	---	---	22.488	---	---	---	1026.42	41.309	22.488	---	---	23.091	---	---	---	267.765	---	---	---	5.505	---	---	---	
2022-05-11	14:35:59	97.00		250.12	---	---	---	22.445	---	---	---	1026.40	41.309	22.445	---	---	23.089	---	---	---	267.729	---	---	---	5.505	---	---	---	
2022-05-11	14:36:00	98.00		250.16	---	---	---	22.429	---	---	---	1026.44	41.309	22.429	---	---	23.092	---	---	---	267.771	---	---	---	5.497	---	---	---	
2022-05-11	14:36:01	99.00		250.21	---	---	---	22.427	---	---	---	1026.40	41.309	22.427	---	---	23.090	---	---	---	267.803	---	---	---	5.503	---	---	---	
2022-05-11	14:36:02	100.00		250.14	---	---	---	22.464	---	---	---	1026.37	41.309	22.464	---	---	23.082	---	---	---	267.812	---	---	---	5.508	---	---	---	
2022-05-11	14:36:03	101.00		250.39	---	---	---	22.450	---	---	---	1026.36	41.309	22.450	---	---	23.075	---	---	---	267.803	---	---	---	5.512	---	---	---	
2022-05-11	14:36:04	102.00		250.24	---	---	---	22.452	---	---	---	1026.38	41.332	22.452	---	---	23.081	---	---	---	267.818	---	---	---	5.502	---	---	---	
2022-05-11	14:36:05	103.00		249.93	---	---	---	22.464	---	---	---	1026.37	41.355	22.464	---	---	23.092	---	---	---	267.814	---	---	---	5.491	---	---	---	
2022-05-11	14:36:06	104.00		249.61	---	---	---	22.465	---	---	---	1026.37	41.378	22.465	---	---	23.106	---	---	---	267.795	---	---	---	5.492	---	---	---	
2022-05-11	14:36:07	105.00		249.85	---	---	---	22.417	---	---	---	1026.35	41.378	22.417	---	---	23.111	---	---	---	267.752	---	---	---	5.494	---	---	---	
2022-05-11	14:36:08	106.00		249.92	---	---	---	22.398	---	---	---	1026.37	41.378	22.398	---	---	23.113	---	---	---	267.731	---	---	---	5.498	---	---	---	
2022-05-11	14:36:09	107.00		250.05	---	---	---	22.394	---	---	---	1026.39	41.378	22.394	---	---	23.108	---	---	---	267.769	---	---	---	5.512	---	---	---	
2022-05-11	14:36:10	108.00		250.13	---	---	---	22.403	---	---	---	1026.44	41.378	22.403	---	---	23.102	---	---	---	267.780	---	---	---	5.517	---	---	---	
2022-05-11	14:36:11	109.00		250.42	---	---	---	22.367	---	---	---	1026.44	41.378	22.367	---	---	23.100	---	---	---	267.816	---	---	---	5.535	---	---	---	
2022-05-11	14:36:12	110.00		250.27	---	---	---	22.393	---	---	---	1026.42	41.378	22.393	---	---	23.098	---	---	---	267.796	---	---	---	5.523	---	---	---	
2022-05-11	14:36:13	111.00		249.84	---	---	---	22.433	---	---	---	1026.41	41.388	22.433	---	---	23.106	---	---	---	267.841	---	---	---	5.524	---	---	---	
2022-05-11	14:36:14	112.00		249.69	---	---	---	22.447	---	---	---	1026.41	41.399	22.447	---	---	23.108	---	---	---	267.816	---	---	---	5.514	---	---	---	
2022-05-11	14:36:15	113.00		249.53	---	---	---	22.446	---	---	---	1026.41	41.409	22.446	---	---	23.116	---	---	---	267.808	---	---	---	5.516	---	---	---	
2022-05-11	14:36:16	114.00		249.85	---	---	---	22.437	---	---	---	1026.41	41.409	22.437	---	---	23.104	---	---	---	267.758	---	---	---	5.503	---	---	---	
2022-05-11	14:36:17	115.00		249.81	---	---	---	22.457	---	---	---	1026.38	41.409	22.457	---	---	23.099	---	---	---	267.796	---	---	---	5.505	---	---	---	
2022-05-11	14:36:18	116.00		249.92	---	---	---	22.444	---	---	---	1026.38	41.409	22.444	---	---	23.098	---	---	---	267.798	---	---	---	5.517	---	---	---	
2022-05-11	14:36:19	117.00		249.76	---	---	---	22.431	---	---	---	1026.35	41.409	22.431	---	---	23.110	---	---	---	267.839	---	---	---	5.516	---	---	---	
2022-05-11	14:36:20	118.00		249.57	---	---	---	22.421	---	---	---	1026.39	41.409	22.421	---	---	23.122	---	---	---	267.797	---	---	---	5.509	---	---	---	
2022-05-11	14:36:21	119.00		249.58	---	---	---	22.439	---	---	---	1026.38	41.409	22.439	---	---	23.116	---	---	---	267.824	---	---	---	5.497	---	---	---	
2022-05-11	14:36:22	120.00		249.80	---	---	---	22.417	---	---	---	1026.39	41.409	22.417	---	---	23.113	---	---	---	267.823	---	---	---	5.498	---	---	---	
2022-05-11	14:36:23	121.00		249.82	---	---	---	22.441	---	---	---	1026.39	41.409	22.441	---	---	23.104	---	---	---	267.874	---	---	---	5.510	---	---	---	
2022-05-11	14:36:24	122.00		250.19	---	---	---	22.387	---	---	---	1026.38	41.409	22.387	---	---	23.104	---	---	---	267.870	---	---	---	5.510	---	---	---	
2022-05-11	14:36:25	123.00		249.93	---	---	---	22.408	---	---	---	1026.40	41.409	22.408	---	---	23.110	---	---	---	267.857	---	---	---	5.514	---	---	---	
2022-05-11	14:36:26	124.00		249.98	---	---	---	22.381	---	---	---	1026.34	41.409	22.381	---	---	23.116	---	---	---	267.870	---	---	---	5.505	---	---	---	
2022-05-11	14:36:27	125.00		249.79	---	---	---	22.419	---	---	---	1026.35	41.409	22.419	---	---	23.113	---	---	---	267.870	---	---	---	5.493	---	---	---	
2022-05-11	14:36:28	126.00		249.70	---	---	---	22.454	---	---	---	1026.32	41.409	22.454	---	---	23.106	---	---	---	267.866	---	---	---	5.512	---	---	---	
2022-05-11	14:36:29	127.00		249.79	---	---	---	22.461	---	---	---	1026.35	41.399	22.461	---	---	23.099	---	---	---	267.843	---	---	---	5.504	---	---	---	
2022-05-11	14:36:30	128.00		249.76	---	---	---	22.445	---	---	---	1026.34	41.388	22.445	---	---	23.106	---	---	---	267.821	---	---	---	5.510	---	---	---	
2022-05-11	14:36:31	129.00		250.32	---	---	---	22.372	---	---	---	1026.36	41.378	22.372	---	---	23.103	---	---	---	267.804	---	---	---	5.500	---	---	---	
2022-05-11	14:36:32	130.00		250.41	---	---	---	22.373	---	---	---	1026.39	41.378	22.373	---	---	23.098	---	---	---	267.772	---	---	---	5.514	---	---	---	
2022-05-11	14:36:33	131.00		250.47	---	---	---	22.382	---	---	---	1026.40	41.378	22.382	---	---	23.093	---	---	---	267.765	---	---	---	5.518	---	---	---	
2022-05-11	14:36:34	132.00		250.00	---	---	---	22.435	---	---	---	1026.41	41.378	22.435	---	---	23.098	---	---	---	267.776	---	---	---	5.518	---	---	---	
2022-05-11	14:36:35	133.00		250.28	---	---	---	22.393	---	---	---	1026.38	41.378	22.393	---	---	23.098	---	---	---	267.803	---	---	---	5.507	---	---	---	
2022-05-11	14:36:36	134.00		250.06	---	---	---	22.426	---	---	---	1026.39	41.355	22.426	---	---	23.098	---	---	---	267.831	---	---	---	5.516	---	---	---	
2022-05-11	14:36:37	135.00		250.06	---	---	---	22.426	---	---	---	1026.39	41.332	22.426	---	---	23.098	---	---	---	267.865	---	---	---	5.524	---	---	---	
2022-05-11	14:36:38	136.00		249.69	---	---	---	22.471	---	---	---	1026.42	41.309	22.471	---	---	23.101	---	---	---	267.825	---	---	---	5.533	---	---	---	
2022-05-11	14:36:39	137.00		249.69	---	---	---	22.455	---	---	---	1026.39	41.309	22.455	---	---	23.106	---	---	---	267.835	---	---	---	5.533	---	---	---	
2022-05-11	14:36:40	138.00		249.50	---	---	---	22.478	---	---	---	1026.34	41.309	22.478	---	---	23.107	---	---	---	267.818	---	---	---	5.519	---	---	---	
2022-05-11	14:36:41	139.00		249.53	---	---	---	22.461	---	---	---	1026.36	41.309	22.461	---	---	23.111	---	---	---	267.847	---	---	---	5.517	---	---	---	
2022-05-11	14:36:42	140.00		249.59	---	---	---	22.450	---	---	---	1026.39	41.309	22.450	---	---	23.112	---	---	---	267.823	---	---	---	5.513	---	---	---	
2022-05-11	14:36:43	141.00		249.88	---	---	---	22.410	---	---	---	1026.42	41.309	22.410	---	---	23.111	---	---	---	267.839	---	---	---	5.507	---	---	---	
2022-05-11	14:36:44	142.00		249.78	---	---	---	22.436	---	---	---	1026.37	41.309	22.436	---	---	23.108	---	---	---	267.881	---	---	---	5.510	---	---	---	
2022-05-11	14:36:45	143.00		249.84	---	---	---	22.419	---	---	---	1026.37	41.299	22.419	---	---	23.110	---	---	---	267.881	---	---	---	5.491	---	---	---	
