
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	32.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2022-06-14	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2022-06-14	09:16:46	0.00		219.71	---	---	---	22.695	---	---	---	1006.79	56.644	22.695	---	---	22.906	---	---	---	262.772	---	---	---	5.507	---	---	---	
2022-06-14	09:16:47	1.00		219.95	---	---	---	22.679	---	---	---	1006.78	56.644	22.679	---	---	22.898	---	---	---	262.796	---	---	---	5.497	---	---	---	
2022-06-14	09:16:48	2.00		220.11	---	---	---	22.658	---	---	---	1006.77	56.644	22.658	---	---	22.896	---	---	---	262.811	---	---	---	5.521	---	---	---	
2022-06-14	09:16:49	3.00		220.33	---	---	---	22.627	---	---	---	1006.77	56.644	22.627	---	---	22.894	---	---	---	262.822	---	---	---	5.535	---	---	---	
2022-06-14	09:16:50	4.00		220.23	---	---	---	22.642	---	---	---	1006.75	56.644	22.642	---	---	22.894	---	---	---	262.804	---	---	---	5.543	---	---	---	
2022-06-14	09:16:51	5.00		220.26	---	---	---	22.637	---	---	---	1006.77	56.644	22.637	---	---	22.894	---	---	---	262.802	---	---	---	5.533	---	---	---	
2022-06-14	09:16:52	6.00		220.16	---	---	---	22.641	---	---	---	1006.77	56.644	22.641	---	---	22.898	---	---	---	262.821	---	---	---	5.520	---	---	---	
2022-06-14	09:16:53	7.00		220.20	---	---	---	22.608	---	---	---	1006.78	56.644	22.608	---	---	22.906	---	---	---	262.823	---	---	---	5.505	---	---	---	
2022-06-14	09:16:54	8.00		220.18	---	---	---	22.597	---	---	---	1006.79	56.654	22.597	---	---	22.910	---	---	---	262.880	---	---	---	5.485	---	---	---	
2022-06-14	09:16:55	9.00		220.46	---	---	---	22.577	---	---	---	1006.79	56.665	22.577	---	---	22.902	---	---	---	262.908	---	---	---	5.498	---	---	---	
2022-06-14	09:16:56	10.00		220.40	---	---	---	22.569	---	---	---	1006.81	56.685	22.569	---	---	22.907	---	---	---	262.927	---	---	---	5.518	---	---	---	
2022-06-14	09:16:57	11.00		219.98	---	---	---	22.588	---	---	---	1006.78	56.695	22.588	---	---	22.924	---	---	---	262.978	---	---	---	5.520	---	---	---	
