
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	32.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2022-06-18	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2022-06-18	14:40:11	0.00		155.85	---	---	---	22.386	---	---	---	995.00	59.063	22.386	---	---	27.123	---	---	---	312.279	---	---	---	5.505	---	---	---	
2022-06-18	14:40:12	1.00		155.84	---	---	---	22.379	---	---	---	995.00	59.063	22.379	---	---	27.127	---	---	---	312.262	---	---	---	5.501	---	---	---	
2022-06-18	14:40:13	2.00		155.80	---	---	---	22.394	---	---	---	995.02	59.063	22.394	---	---	27.125	---	---	---	312.277	---	---	---	5.499	---	---	---	
2022-06-18	14:40:14	3.00		155.75	---	---	---	22.395	---	---	---	995.04	59.053	22.395	---	---	27.128	---	---	---	312.315	---	---	---	5.491	---	---	---	
2022-06-18	14:40:15	4.00		155.58	---	---	---	22.402	---	---	---	995.05	59.042	22.402	---	---	27.140	---	---	---	312.358	---	---	---	5.489	---	---	---	
2022-06-18	14:40:16	5.00		155.54	---	---	---	22.400	---	---	---	995.05	59.032	22.400	---	---	27.143	---	---	---	312.374	---	---	---	5.494	---	---	---	
2022-06-18	14:40:17	6.00		155.45	---	---	---	22.399	---	---	---	995.06	59.032	22.399	---	---	27.151	---	---	---	312.388	---	---	---	5.505	---	---	---	
2022-06-18	14:40:18	7.00		155.48	---	---	---	22.398	---	---	---	995.04	59.032	22.398	---	---	27.149	---	---	---	312.472	---	---	---	5.497	---	---	---	
2022-06-18	14:40:19	8.00		155.36	---	---	---	22.391	---	---	---	995.00	59.032	22.391	---	---	27.160	---	---	---	312.522	---	---	---	5.496	---	---	---	
2022-06-18	14:40:20	9.00		155.50	---	---	---	22.383	---	---	---	995.00	59.032	22.383	---	---	27.152	---	---	---	312.565	---	---	---	5.508	---	---	---	
2022-06-18	14:40:21	10.00		155.48	---	---	---	22.377	---	---	---	995.00	59.032	22.377	---	---	27.155	---	---	---	312.544	---	---	---	5.518	---	---	---	
2022-06-18	14:40:22	11.00		155.48	---	---	---	22.385	---	---	---	995.03	59.025	22.385	---	---	27.153	---	---	---	312.544	---	---	---	5.517	---	---	---	
2022-06-18	14:40:23	12.00		155.40	---	---	---	22.393	---	---	---	995.02	59.017	22.393	---	---	27.157	---	---	---	312.538	---	---	---	5.500	---	---	---	
2022-06-18	14:40:24	13.00		155.42	---	---	---	22.399	---	---	---	995.05	59.010	22.399	---	---	27.153	---	---	---	312.595	---	---	---	5.495	---	---	---	
2022-06-18	14:40:25	14.00		155.36	---	---	---	22.399	---	---	---	995.05	59.010	22.399	---	---	27.157	---	---	---	312.610	---	---	---	5.499	---	---	---	
2022-06-18	14:40:26	15.00		155.37	---	---	---	22.399	---	---	---	995.07	59.010	22.399	---	---	27.157	---	---	---	312.658	---	---	---	5.499	---	---	---	
2022-06-18	14:40:27	16.00		155.32	---	---	---	22.392	---	---	---	995.06	59.010	22.392	---	---	27.163	---	---	---	312.682	---	---	---	5.497	---	---	---	
2022-06-18	14:40:28	17.00		155.24	---	---	---	22.398	---	---	---	995.05	59.010	22.398	---	---	27.167	---	---	---	312.721	---	---	---	5.498	---	---	---	
2022-06-18	14:40:29	18.00		155.16	---	---	---	22.391	---	---	---	995.05	59.010	22.391	---	---	27.176	---	---	---	312.714	---	---	---	5.499	---	---	---	
2022-06-18	14:40:30	19.00		155.22	---	---	---	22.398	---	---	---	995.05	59.010	22.398	---	---	27.169	---	---	---	312.747	---	---	---	5.509	---	---	---	
2022-06-18	14:40:31	20.00		155.42	---	---	---	22.383	---	---	---	995.06	59.010	22.383	---	---	27.158	---	---	---	312.793	---	---	---	5.502	---	---	---	
2022-06-18	14:40:32	21.00		155.37	---	---	---	22.390	---	---	---	995.02	59.010	22.390	---	---	27.160	---	---	---	312.896	---	---	---	5.512	---	---	---	
2022-06-18	14:40:33	22.00		155.32	---	---	---	22.376	---	---	---	995.01	59.000	22.376	---	---	27.168	---	---	---	312.953	---	---	---	5.504	---	---	---	
2022-06-18	14:40:34	23.00		155.18	---	---	---	22.384	---	---	---	995.00	58.989	22.384	---	---	27.177	---	---	---	313.007	---	---	---	5.498	---	---	---	
2022-06-18	14:40:35	24.00		155.12	---	---	---	22.383	---	---	---	995.00	58.979	22.383	---	---	27.181	---	---	---	313.062	---	---	---	5.492	---	---	---	
2022-06-18	14:40:36	25.00		155.09	---	---	---	22.404	---	---	---	994.97	58.989	22.404	---	---	27.177	---	---	---	313.078	---	---	---	5.503	---	---	---	
2022-06-18	14:40:37	26.00		155.05	---	---	---	22.404	---	---	---	994.94	58.989	22.404	---	---	27.181	---	---	---	313.077	---	---	---	5.505	---	---	---	
2022-06-18	14:40:38	27.00		155.11	---	---	---	22.398	---	---	---	994.94	58.989	22.398	---	---	27.177	---	---	---	313.065	---	---	---	5.508	---	---	---	
2022-06-18	14:40:39	28.00		155.00	---	---	---	22.398	---	---	---	994.98	58.979	22.398	---	---	27.186	---	---	---	313.093	---	---	---	5.490	---	---	---	
2022-06-18	14:40:40	29.00		154.86	---	---	---	22.398	---	---	---	995.00	58.979	22.398	---	---	27.197	---	---	---	313.150	---	---	---	5.488	---	---	---	
2022-06-18	14:40:41	30.00		154.84	---	---	---	22.398	---	---	---	995.01	58.989	22.398	---	---	27.199	---	---	---	313.220	---	---	---	5.481	---	---	---	
2022-06-18	14:40:42	31.00		154.75	---	---	---	22.384	---	---	---	995.00	59.000	22.384	---	---	27.210	---	---	---	313.272	---	---	---	5.478	---	---	---	
2022-06-18	14:40:43	32.00		154.66	---	---	---	22.378	---	---	---	994.98	59.010	22.378	---	---	27.219	---	---	---	313.295	---	---	---	5.497	---	---	---	
2022-06-18	14:40:44	33.00		154.57	---	---	---	22.385	---	---	---	994.98	59.010	22.385	---	---	27.224	---	---	---	313.332	---	---	---	5.501	---	---	---	
2022-06-18	14:40:45	34.00		154.61	---	---	---	22.385	---	---	---	995.01	59.010	22.385	---	---	27.221	---	---	---	313.354	---	---	---	5.510	---	---	---	
2022-06-18	14:40:46	35.00		154.67	---	---	---	22.392	---	---	---	995.04	59.010	22.392	---	---	27.214	---	---	---	313.414	---	---	---	5.499	---	---	---	
2022-06-18	14:40:47	36.00		154.66	---	---	---	22.392	---	---	---	995.02	59.010	22.392	---	---	27.215	---	---	---	313.357	---	---	---	5.487	---	---	---	
2022-06-18	14:40:48	37.00		154.59	---	---	---	22.405	---	---	---	995.00	59.010	22.405	---	---	27.216	---	---	---	313.395	---	---	---	5.483	---	---	---	
2022-06-18	14:40:49	38.00		154.56	---	---	---	22.405	---	---	---	995.00	59.010	22.405	---	---	27.218	---	---	---	313.402	---	---	---	5.488	---	---	---	
