
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	32.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2022-06-14	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2022-06-14	11:44:58	0.00		90.534	---	---	---	22.431	---	---	---	1006.57	52.006	22.431	---	---	33.657	---	---	---	395.601	---	---	---	5.525	---	---	---	
2022-06-14	11:44:59	1.00		90.573	---	---	---	22.414	---	---	---	1006.54	52.006	22.414	---	---	33.657	---	---	---	395.632	---	---	---	5.520	---	---	---	
2022-06-14	11:45:00	2.00		90.587	---	---	---	22.403	---	---	---	1006.55	52.006	22.403	---	---	33.659	---	---	---	395.673	---	---	---	5.512	---	---	---	
2022-06-14	11:45:01	3.00		90.588	---	---	---	22.397	---	---	---	1006.55	52.006	22.397	---	---	33.661	---	---	---	395.726	---	---	---	5.509	---	---	---	
2022-06-14	11:45:02	4.00		90.495	---	---	---	22.409	---	---	---	1006.55	52.006	22.409	---	---	33.669	---	---	---	395.833	---	---	---	5.497	---	---	---	
2022-06-14	11:45:03	5.00		90.489	---	---	---	22.400	---	---	---	1006.55	52.006	22.400	---	---	33.672	---	---	---	395.892	---	---	---	5.502	---	---	---	
2022-06-14	11:45:04	6.00		90.373	---	---	---	22.422	---	---	---	1006.59	52.006	22.422	---	---	33.681	---	---	---	395.908	---	---	---	5.507	---	---	---	
2022-06-14	11:45:05	7.00		90.406	---	---	---	22.389	---	---	---	1006.56	52.006	22.389	---	---	33.687	---	---	---	395.894	---	---	---	5.521	---	---	---	
2022-06-14	11:45:06	8.00		90.315	---	---	---	22.424	---	---	---	1006.57	52.024	22.424	---	---	33.687	---	---	---	395.948	---	---	---	5.506	---	---	---	
2022-06-14	11:45:07	9.00		90.257	---	---	---	22.467	---	---	---	1006.51	52.041	22.467	---	---	33.682	---	---	---	395.997	---	---	---	5.500	---	---	---	
2022-06-14	11:45:08	10.00		90.201	---	---	---	22.495	---	---	---	1006.57	52.041	22.495	---	---	33.680	---	---	---	396.036	---	---	---	5.486	---	---	---	
