
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	32.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2022-06-14	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2022-06-14	11:01:37	0.00		218.53	---	---	---	22.574	---	---	---	1006.50	54.569	22.574	---	---	23.006	---	---	---	263.866	---	---	---	5.520	---	---	---	
2022-06-14	11:01:38	1.00		218.33	---	---	---	22.605	---	---	---	1006.48	54.569	22.605	---	---	23.007	---	---	---	263.879	---	---	---	5.540	---	---	---	
2022-06-14	11:01:39	2.00		218.34	---	---	---	22.611	---	---	---	1006.48	54.569	22.611	---	---	23.005	---	---	---	263.863	---	---	---	5.538	---	---	---	
2022-06-14	11:01:40	3.00		218.19	---	---	---	22.616	---	---	---	1006.49	54.569	22.616	---	---	23.011	---	---	---	263.946	---	---	---	5.552	---	---	---	
2022-06-14	11:01:41	4.00		218.02	---	---	---	22.607	---	---	---	1006.50	54.569	22.607	---	---	23.023	---	---	---	263.975	---	---	---	5.528	---	---	---	
2022-06-14	11:01:42	5.00		217.90	---	---	---	22.594	---	---	---	1006.48	54.569	22.594	---	---	23.034	---	---	---	264.040	---	---	---	5.533	---	---	---	
2022-06-14	11:01:43	6.00		217.76	---	---	---	22.593	---	---	---	1006.44	54.569	22.593	---	---	23.041	---	---	---	263.986	---	---	---	5.534	---	---	---	
2022-06-14	11:01:44	7.00		217.71	---	---	---	22.604	---	---	---	1006.45	54.569	22.604	---	---	23.041	---	---	---	264.010	---	---	---	5.533	---	---	---	
2022-06-14	11:01:45	8.00		217.98	---	---	---	22.564	---	---	---	1006.46	54.569	22.564	---	---	23.038	---	---	---	264.062	---	---	---	5.516	---	---	---	
2022-06-14	11:01:46	9.00		217.85	---	---	---	22.572	---	---	---	1006.49	54.569	22.572	---	---	23.043	---	---	---	264.102	---	---	---	5.518	---	---	---	
2022-06-14	11:01:47	10.00		217.70	---	---	---	22.576	---	---	---	1006.49	54.569	22.576	---	---	23.050	---	---	---	264.140	---	---	---	5.521	---	---	---	
2022-06-14	11:01:48	11.00		217.56	---	---	---	22.594	---	---	---	1006.53	54.569	22.594	---	---	23.052	---	---	---	264.181	---	---	---	5.534	---	---	---	
2022-06-14	11:01:49	12.00		217.68	---	---	---	22.577	---	---	---	1006.56	54.569	22.577	---	---	23.051	---	---	---	264.204	---	---	---	5.508	---	---	---	
2022-06-14	11:01:50	13.00		217.94	---	---	---	22.548	---	---	---	1006.57	54.569	22.548	---	---	23.046	---	---	---	264.261	---	---	---	5.505	---	---	---	
2022-06-14	11:01:51	14.00		217.59	---	---	---	22.584	---	---	---	1006.55	54.569	22.584	---	---	23.053	---	---	---	264.281	---	---	---	5.503	---	---	---	
2022-06-14	11:01:52	15.00		217.33	---	---	---	22.600	---	---	---	1006.51	54.569	22.600	---	---	23.063	---	---	---	264.346	---	---	---	5.507	---	---	---	
2022-06-14	11:01:53	16.00		217.13	---	---	---	22.608	---	---	---	1006.50	54.569	22.608	---	---	23.071	---	---	---	264.361	---	---	---	5.508	---	---	---	
2022-06-14	11:01:54	17.00		217.20	---	---	---	22.578	---	---	---	1006.50	54.569	22.578	---	---	23.076	---	---	---	264.408	---	---	---	5.500	---	---	---	
2022-06-14	11:01:55	18.00		217.56	---	---	---	22.542	---	---	---	1006.48	54.569	22.542	---	---	23.068	---	---	---	264.440	---	---	---	5.508	---	---	---	
2022-06-14	11:01:56	19.00		217.20	---	---	---	22.584	---	---	---	1006.46	54.569	22.584	---	---	23.074	---	---	---	264.496	---	---	---	5.517	---	---	---	
2022-06-14	11:01:57	20.00		217.09	---	---	---	22.631	---	---	---	1006.46	54.569	22.631	---	---	23.066	---	---	---	264.530	---	---	---	5.528	---	---	---	
