
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	32.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2022-08-18	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2022-08-18	12:35:32	0.00		224.17	---	---	---	22.460	---	---	---	1007.63	49.837	22.460	---	---	22.741	---	---	---	227.622	---	---	---	5.517	---	---	---	
2022-08-18	12:35:33	1.00		224.11	---	---	---	22.482	---	---	---	1007.65	49.849	22.482	---	---	22.738	---	---	---	227.646	---	---	---	5.515	---	---	---	
2022-08-18	12:35:34	2.00		223.90	---	---	---	22.495	---	---	---	1007.64	49.849	22.495	---	---	22.745	---	---	---	227.614	---	---	---	5.537	---	---	---	
2022-08-18	12:35:35	3.00		223.96	---	---	---	22.474	---	---	---	1007.62	49.837	22.474	---	---	22.748	---	---	---	227.612	---	---	---	5.526	---	---	---	
2022-08-18	12:35:36	4.00		224.39	---	---	---	22.433	---	---	---	1007.59	49.824	22.433	---	---	22.738	---	---	---	227.627	---	---	---	5.526	---	---	---	
2022-08-18	12:35:37	5.00		224.65	---	---	---	22.421	---	---	---	1007.59	49.824	22.421	---	---	22.729	---	---	---	227.646	---	---	---	5.502	---	---	---	
2022-08-18	12:35:38	6.00		224.82	---	---	---	22.414	---	---	---	1007.60	49.837	22.414	---	---	22.722	---	---	---	227.693	---	---	---	5.514	---	---	---	
2022-08-18	12:35:39	7.00		224.64	---	---	---	22.419	---	---	---	1007.62	49.849	22.419	---	---	22.729	---	---	---	227.665	---	---	---	5.507	---	---	---	
2022-08-18	12:35:40	8.00		224.42	---	---	---	22.442	---	---	---	1007.62	49.849	22.442	---	---	22.734	---	---	---	227.684	---	---	---	5.506	---	---	---	
2022-08-18	12:35:41	9.00		224.33	---	---	---	22.455	---	---	---	1007.61	49.837	22.455	---	---	22.735	---	---	---	227.674	---	---	---	5.504	---	---	---	
2022-08-18	12:35:42	10.00		224.30	---	---	---	22.464	---	---	---	1007.61	49.837	22.464	---	---	22.734	---	---	---	227.693	---	---	---	5.492	---	---	---	
2022-08-18	12:35:43	11.00		224.46	---	---	---	22.440	---	---	---	1007.62	49.849	22.440	---	---	22.733	---	---	---	227.720	---	---	---	5.479	---	---	---	
2022-08-18	12:35:44	12.00		224.53	---	---	---	22.444	---	---	---	1007.64	49.862	22.444	---	---	22.728	---	---	---	227.715	---	---	---	5.471	---	---	---	
2022-08-18	12:35:45	13.00		224.37	---	---	---	22.452	---	---	---	1007.62	49.862	22.452	---	---	22.734	---	---	---	227.709	---	---	---	5.483	---	---	---	
2022-08-18	12:35:46	14.00		224.16	---	---	---	22.451	---	---	---	1007.63	49.862	22.451	---	---	22.745	---	---	---	227.699	---	---	---	5.508	---	---	---	
2022-08-18	12:35:47	15.00		224.30	---	---	---	22.438	---	---	---	1007.61	49.862	22.438	---	---	22.742	---	---	---	227.697	---	---	---	5.520	---	---	---	
2022-08-18	12:35:48	16.00		224.55	---	---	---	22.396	---	---	---	1007.63	49.862	22.396	---	---	22.741	---	---	---	227.678	---	---	---	5.533	---	---	---	
2022-08-18	12:35:49	17.00		224.60	---	---	---	22.409	---	---	---	1007.64	49.862	22.409	---	---	22.735	---	---	---	227.689	---	---	---	5.508	---	---	---	
2022-08-18	12:35:50	18.00		224.46	---	---	---	22.418	---	---	---	1007.67	49.862	22.418	---	---	22.739	---	---	---	227.680	---	---	---	5.508	---	---	---	
2022-08-18	12:35:51	19.00		224.21	---	---	---	22.451	---	---	---	1007.65	49.862	22.451	---	---	22.742	---	---	---	227.710	---	---	---	5.496	---	---	---	
