
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	8.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2022-05-17	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2022-05-17	09:12:24	0.00		255.92	---	---	---	21.691	---	---	---	998.72	48.519	21.691	---	---	23.070	---	---	---	266.211	---	---	---	5.492	---	---	---	
2022-05-17	09:12:25	1.00		255.88	---	---	---	21.691	---	---	---	998.74	48.519	21.691	---	---	23.072	---	---	---	266.221	---	---	---	5.499	---	---	---	
2022-05-17	09:12:26	2.00		255.96	---	---	---	21.682	---	---	---	998.76	48.519	21.682	---	---	23.071	---	---	---	266.195	---	---	---	5.498	---	---	---	
2022-05-17	09:12:27	3.00		256.08	---	---	---	21.675	---	---	---	998.73	48.519	21.675	---	---	23.068	---	---	---	266.229	---	---	---	5.502	---	---	---	
2022-05-17	09:12:28	4.00		256.31	---	---	---	21.661	---	---	---	998.69	48.519	21.661	---	---	23.062	---	---	---	266.278	---	---	---	5.509	---	---	---	
2022-05-17	09:12:29	5.00		256.11	---	---	---	21.668	---	---	---	998.65	48.519	21.668	---	---	23.069	---	---	---	266.256	---	---	---	5.519	---	---	---	
2022-05-17	09:12:30	6.00		256.04	---	---	---	21.669	---	---	---	998.64	48.519	21.669	---	---	23.071	---	---	---	266.208	---	---	---	5.524	---	---	---	
2022-05-17	09:12:31	7.00		255.88	---	---	---	21.676	---	---	---	998.62	48.519	21.676	---	---	23.076	---	---	---	266.180	---	---	---	5.514	---	---	---	
2022-05-17	09:12:32	8.00		255.95	---	---	---	21.677	---	---	---	998.65	48.532	21.677	---	---	23.073	---	---	---	266.165	---	---	---	5.509	---	---	---	
2022-05-17	09:12:33	9.00		255.97	---	---	---	21.669	---	---	---	998.67	48.544	21.669	---	---	23.075	---	---	---	266.187	---	---	---	5.516	---	---	---	
2022-05-17	09:12:34	10.00		256.04	---	---	---	21.669	---	---	---	998.71	48.557	21.669	---	---	23.071	---	---	---	266.189	---	---	---	5.526	---	---	---	
2022-05-17	09:12:35	11.00		256.12	---	---	---	21.669	---	---	---	998.70	48.557	21.669	---	---	23.068	---	---	---	266.248	---	---	---	5.513	---	---	---	
2022-05-17	09:12:36	12.00		256.07	---	---	---	21.676	---	---	---	998.71	48.557	21.676	---	---	23.068	---	---	---	266.261	---	---	---	5.514	---	---	---	
2022-05-17	09:12:37	13.00		256.18	---	---	---	21.662	---	---	---	998.69	48.557	21.662	---	---	23.067	---	---	---	266.276	---	---	---	5.500	---	---	---	
2022-05-17	09:12:38	14.00		256.14	---	---	---	21.662	---	---	---	998.71	48.557	21.662	---	---	23.069	---	---	---	266.279	---	---	---	5.497	---	---	---	
2022-05-17	09:12:39	15.00		256.07	---	---	---	21.661	---	---	---	998.72	48.557	21.661	---	---	23.073	---	---	---	266.270	---	---	---	5.505	---	---	---	
2022-05-17	09:12:40	16.00		255.91	---	---	---	21.689	---	---	---	998.73	48.557	21.689	---	---	23.071	---	---	---	266.264	---	---	---	5.528	---	---	---	
2022-05-17	09:12:41	17.00		255.90	---	---	---	21.683	---	---	---	998.74	48.557	21.683	---	---	23.073	---	---	---	266.251	---	---	---	5.541	---	---	---	
2022-05-17	09:12:42	18.00		255.97	---	---	---	21.684	---	---	---	998.76	48.557	21.684	---	---	23.070	---	---	---	266.248	---	---	---	5.531	---	---	---	
2022-05-17	09:12:43	19.00		255.95	---	---	---	21.677	---	---	---	998.76	48.557	21.677	---	---	23.073	---	---	---	266.270	---	---	---	5.507	---	---	---	
2022-05-17	09:12:44	20.00		256.05	---	---	---	21.690	---	---	---	998.75	48.557	21.690	---	---	23.064	---	---	---	266.288	---	---	---	5.509	---	---	---	
2022-05-17	09:12:45	21.00		256.03	---	---	---	21.690	---	---	---	998.71	48.557	21.690	---	---	23.065	---	---	---	266.315	---	---	---	5.501	---	---	---	
2022-05-17	09:12:46	22.00		256.02	---	---	---	21.698	---	---	---	998.68	48.557	21.698	---	---	23.063	---	---	---	266.308	---	---	---	5.511	---	---	---	
2022-05-17	09:12:47	23.00		255.79	---	---	---	21.691	---	---	---	998.64	48.557	21.691	---	---	23.076	---	---	---	266.324	---	---	---	5.506	---	---	---	
2022-05-17	09:12:48	24.00		255.69	---	---	---	21.698	---	---	---	998.62	48.557	21.698	---	---	23.078	---	---	---	266.325	---	---	---	5.518	---	---	---	
2022-05-17	09:12:49	25.00		255.86	---	---	---	21.684	---	---	---	998.64	48.557	21.684	---	---	23.075	---	---	---	266.325	---	---	---	5.520	---	---	---	
2022-05-17	09:12:50	26.00		256.04	---	---	---	21.670	---	---	---	998.63	48.557	21.670	---	---	23.071	---	---	---	266.323	---	---	---	5.516	---	---	---	
2022-05-17	09:12:51	27.00		256.08	---	---	---	21.677	---	---	---	998.67	48.557	21.677	---	---	23.067	---	---	---	266.340	---	---	---	5.508	---	---	---	
