
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	8.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2022-05-15	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2022-05-15	09:34:55	0.00		267.77	---	---	---	21.397	---	---	---	1017.29	47.718	21.397	---	---	22.628	---	---	---	263.306	---	---	---	5.583	---	---	---	
2022-05-15	09:34:56	0.59		267.59	---	---	---	21.411	---	---	---	1017.29	47.708	21.411	---	---	22.631	---	---	---	263.299	---	---	---	5.581	---	---	---	
2022-05-15	09:34:56	1.12		267.75	---	---	---	21.412	---	---	---	1017.28	47.708	21.412	---	---	22.624	---	---	---	263.303	---	---	---	5.548	---	---	---	
2022-05-15	09:34:57	1.70		267.66	---	---	---	21.447	---	---	---	1017.26	47.698	21.447	---	---	22.617	---	---	---	263.328	---	---	---	5.548	---	---	---	
2022-05-15	09:34:58	2.70		267.61	---	---	---	21.440	---	---	---	1017.28	47.698	21.440	---	---	22.621	---	---	---	263.325	---	---	---	5.544	---	---	---	
2022-05-15	09:34:59	3.70		267.56	---	---	---	21.446	---	---	---	1017.32	47.688	21.446	---	---	22.621	---	---	---	263.295	---	---	---	5.555	---	---	---	
2022-05-15	09:35:00	4.70		267.61	---	---	---	21.419	---	---	---	1017.34	47.688	21.419	---	---	22.628	---	---	---	263.295	---	---	---	5.559	---	---	---	
2022-05-15	09:35:01	5.70		267.63	---	---	---	21.425	---	---	---	1017.34	47.688	21.425	---	---	22.625	---	---	---	263.315	---	---	---	5.548	---	---	---	
2022-05-15	09:35:02	6.70		267.43	---	---	---	21.432	---	---	---	1017.32	47.688	21.432	---	---	22.632	---	---	---	263.343	---	---	---	5.542	---	---	---	
2022-05-15	09:35:13	17.31		267.54	---	---	---	21.419	---	---	---	1017.31	47.688	21.419	---	---	22.631	---	---	---	263.345	---	---	---	5.533	---	---	---	
2022-05-15	09:35:14	18.31		267.62	---	---	---	21.399	---	---	---	1017.29	47.688	21.399	---	---	22.634	---	---	---	263.376	---	---	---	5.556	---	---	---	
2022-05-15	09:35:15	19.31		267.70	---	---	---	21.386	---	---	---	1017.27	47.688	21.386	---	---	22.635	---	---	---	263.435	---	---	---	5.555	---	---	---	
2022-05-15	09:35:16	20.31		267.37	---	---	---	21.406	---	---	---	1017.26	47.688	21.406	---	---	22.643	---	---	---	263.504	---	---	---	5.557	---	---	---	
2022-05-15	09:35:17	21.31		267.18	---	---	---	21.420	---	---	---	1017.28	47.688	21.420	---	---	22.647	---	---	---	263.545	---	---	---	5.551	---	---	---	
2022-05-15	09:35:18	22.31		267.09	---	---	---	21.414	---	---	---	1017.28	47.688	21.414	---	---	22.653	---	---	---	263.526	---	---	---	5.554	---	---	---	
2022-05-15	09:35:19	23.31		267.21	---	---	---	21.400	---	---	---	1017.30	47.665	21.400	---	---	22.652	---	---	---	263.505	---	---	---	5.562	---	---	---	
2022-05-15	09:35:20	24.31		267.15	---	---	---	21.407	---	---	---	1017.31	47.642	21.407	---	---	22.652	---	---	---	263.493	---	---	---	5.572	---	---	---	
2022-05-15	09:35:21	25.31		267.13	---	---	---	21.413	---	---	---	1017.33	47.619	21.413	---	---	22.651	---	---	---	263.554	---	---	---	5.570	---	---	---	
2022-05-15	09:35:22	26.31		267.18	---	---	---	21.412	---	---	---	1017.33	47.619	21.412	---	---	22.649	---	---	---	263.566	---	---	---	5.561	---	---	---	
2022-05-15	09:35:23	27.31		267.29	---	---	---	21.405	---	---	---	1017.32	47.619	21.405	---	---	22.647	---	---	---	263.571	---	---	---	5.546	---	---	---	
2022-05-15	09:35:24	28.31		267.23	---	---	---	21.399	---	---	---	1017.32	47.619	21.399	---	---	22.651	---	---	---	263.557	---	---	---	5.538	---	---	---	
2022-05-15	09:35:25	29.31		267.09	---	---	---	21.414	---	---	---	1017.32	47.619	21.414	---	---	22.653	---	---	---	263.561	---	---	---	5.531	---	---	---	
2022-05-15	09:35:26	30.31		267.09	---	---	---	21.414	---	---	---	1017.30	47.619	21.414	---	---	22.652	---	---	---	263.583	---	---	---	5.532	---	---	---	
2022-05-15	09:35:27	31.31		266.99	---	---	---	21.421	---	---	---	1017.30	47.619	21.421	---	---	22.655	---	---	---	263.588	---	---	---	5.532	---	---	---	
2022-05-15	09:35:28	32.31		267.05	---	---	---	21.414	---	---	---	1017.29	47.619	21.414	---	---	22.654	---	---	---	263.605	---	---	---	5.544	---	---	---	
2022-05-15	09:35:29	33.31		266.80	---	---	---	21.414	---	---	---	1017.32	47.619	21.414	---	---	22.665	---	---	---	263.604	---	---	---	5.541	---	---	---	
