
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	8.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2022-05-11	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2022-05-11	13:22:25	0.00		279.49	---	---	---	21.830	---	---	---	1027.80	39.463	21.830	---	---	21.989	---	---	---	253.605	---	---	---	5.504	---	---	---	
2022-05-11	13:22:26	1.00		279.12	---	---	---	21.844	---	---	---	1027.84	39.463	21.844	---	---	22.000	---	---	---	253.572	---	---	---	5.493	---	---	---	
2022-05-11	13:22:27	2.00		278.85	---	---	---	21.865	---	---	---	1027.83	39.463	21.865	---	---	22.004	---	---	---	253.568	---	---	---	5.508	---	---	---	
2022-05-11	13:22:28	3.00		278.80	---	---	---	21.886	---	---	---	1027.86	39.440	21.886	---	---	22.000	---	---	---	253.625	---	---	---	5.505	---	---	---	
2022-05-11	13:22:29	4.00		279.03	---	---	---	21.887	---	---	---	1027.82	39.417	21.887	---	---	21.990	---	---	---	253.673	---	---	---	5.507	---	---	---	
2022-05-11	13:22:30	5.00		279.28	---	---	---	21.862	---	---	---	1027.85	39.394	21.862	---	---	21.988	---	---	---	253.687	---	---	---	5.499	---	---	---	
2022-05-11	13:22:31	6.00		279.43	---	---	---	21.852	---	---	---	1027.84	39.394	21.852	---	---	21.985	---	---	---	253.690	---	---	---	5.511	---	---	---	
2022-05-11	13:22:32	7.00		279.27	---	---	---	21.857	---	---	---	1027.89	39.394	21.857	---	---	21.989	---	---	---	253.661	---	---	---	5.517	---	---	---	
2022-05-11	13:22:33	8.00		279.35	---	---	---	21.834	---	---	---	1027.90	39.394	21.834	---	---	21.993	---	---	---	253.649	---	---	---	5.515	---	---	---	
2022-05-11	13:22:34	9.00		279.03	---	---	---	21.863	---	---	---	1027.89	39.394	21.863	---	---	21.997	---	---	---	253.650	---	---	---	5.506	---	---	---	
2022-05-11	13:22:35	10.00		279.02	---	---	---	21.857	---	---	---	1027.87	39.394	21.857	---	---	22.000	---	---	---	253.659	---	---	---	5.502	---	---	---	
2022-05-11	13:22:36	11.00		278.61	---	---	---	21.919	---	---	---	1027.85	39.394	21.919	---	---	21.998	---	---	---	253.695	---	---	---	5.504	---	---	---	
2022-05-11	13:22:37	12.00		278.67	---	---	---	21.919	---	---	---	1027.86	39.394	21.919	---	---	21.995	---	---	---	253.710	---	---	---	5.512	---	---	---	
2022-05-11	13:22:38	13.00		278.31	---	---	---	21.963	---	---	---	1027.86	39.394	21.963	---	---	21.996	---	---	---	253.725	---	---	---	5.508	---	---	---	
2022-05-11	13:22:39	14.00		278.77	---	---	---	21.914	---	---	---	1027.87	39.417	21.914	---	---	21.992	---	---	---	253.731	---	---	---	5.509	---	---	---	
2022-05-11	13:22:40	15.00		278.56	---	---	---	21.912	---	---	---	1027.88	39.440	21.912	---	---	22.002	---	---	---	253.732	---	---	---	5.502	---	---	---	
2022-05-11	13:22:41	16.00		278.98	---	---	---	21.881	---	---	---	1027.87	39.463	21.881	---	---	21.994	---	---	---	253.789	---	---	---	5.517	---	---	---	
2022-05-11	13:22:42	17.00		278.61	---	---	---	21.898	---	---	---	1027.85	39.440	21.898	---	---	22.004	---	---	---	253.811	---	---	---	5.513	---	---	---	
2022-05-11	13:22:43	18.00		278.77	---	---	---	21.903	---	---	---	1027.80	39.440	21.903	---	---	21.996	---	---	---	253.783	---	---	---	5.503	---	---	---	
2022-05-11	13:22:44	19.00		278.98	---	---	---	21.875	---	---	---	1027.81	39.440	21.875	---	---	21.996	---	---	---	253.783	---	---	---	5.502	---	---	---	
2022-05-11	13:22:45	20.00		279.08	---	---	---	21.890	---	---	---	1027.82	39.463	21.890	---	---	21.987	---	---	---	253.723	---	---	---	5.513	---	---	---	
2022-05-11	13:22:46	21.00		278.97	---	---	---	21.884	---	---	---	1027.82	39.463	21.884	---	---	21.994	---	---	---	253.768	---	---	---	5.529	---	---	---	
2022-05-11	13:22:47	22.00		278.83	---	---	---	21.907	---	---	---	1027.82	39.463	21.907	---	---	21.992	---	---	---	253.758	---	---	---	5.523	---	---	---	
2022-05-11	13:22:48	23.00		278.85	---	---	---	21.890	---	---	---	1027.83	39.463	21.890	---	---	21.997	---	---	---	253.813	---	---	---	5.517	---	---	---	
2022-05-11	13:22:49	24.00		278.68	---	---	---	21.874	---	---	---	1027.88	39.463	21.874	---	---	22.009	---	---	---	253.811	---	---	---	5.513	---	---	---	
2022-05-11	13:22:50	25.00		278.40	---	---	---	21.882	---	---	---	1027.88	39.463	21.882	---	---	22.018	---	---	---	253.803	---	---	---	5.513	---	---	---	
2022-05-11	13:22:51	26.00		278.12	---	---	---	21.885	---	---	---	1027.85	39.473	21.885	---	---	22.029	---	---	---	253.775	---	---	---	5.509	---	---	---	
2022-05-11	13:22:52	27.00		277.93	---	---	---	21.936	---	---	---	1027.82	39.484	21.936	---	---	22.020	---	---	---	253.771	---	---	---	5.510	---	---	---	
2022-05-11	13:22:53	28.00		277.82	---	---	---	21.921	---	---	---	1027.79	39.494	21.921	---	---	22.029	---	---	---	253.747	---	---	---	5.504	---	---	---	
2022-05-11	13:22:54	29.00		278.04	---	---	---	21.925	---	---	---	1027.79	39.494	21.925	---	---	22.019	---	---	---	253.771	---	---	---	5.504	---	---	---	
2022-05-11	13:22:55	30.00		278.42	---	---	---	21.900	---	---	---	1027.82	39.494	21.900	---	---	22.011	---	---	---	253.768	---	---	---	5.500	---	---	---	
2022-05-11	13:22:56	31.00		278.77	---	---	---	21.878	---	---	---	1027.84	39.494	21.878	---	---	22.004	---	---	---	253.828	---	---	---	5.497	---	---	---	
2022-05-11	13:22:57	32.00		278.92	---	---	---	21.859	---	---	---	1027.86	39.494	21.859	---	---	22.003	---	---	---	253.848	---	---	---	5.501	---	---	---	
2022-05-11	13:22:58	33.00		278.33	---	---	---	21.890	---	---	---	1027.84	39.494	21.890	---	---	22.018	---	---	---	253.833	---	---	---	5.500	---	---	---	
2022-05-11	13:22:59	34.00		278.26	---	---	---	21.917	---	---	---	1027.84	39.494	21.917	---	---	22.012	---	---	---	253.824	---	---	---	5.495	---	---	---	
2022-05-11	13:23:00	35.00		278.34	---	---	---	21.937	---	---	---	1027.84	39.494	21.937	---	---	22.003	---	---	---	253.820	---	---	---	5.494	---	---	---	
2022-05-11	13:23:01	36.00		279.01	---	---	---	21.879	---	---	---	1027.85	39.484	21.879	---	---	21.993	---	---	---	253.860	---	---	---	5.498	---	---	---	
2022-05-11	13:23:02	37.00		278.81	---	---	---	21.866	---	---	---	1027.87	39.473	21.866	---	---	22.006	---	---	---	253.857	---	---	---	5.492	---	---	---	
2022-05-11	13:23:03	38.00		278.97	---	---	---	21.843	---	---	---	1027.85	39.463	21.843	---	---	22.007	---	---	---	253.829	---	---	---	5.486	---	---	---	
2022-05-11	13:23:04	39.00		278.60	---	---	---	21.879	---	---	---	1027.85	39.463	21.879	---	---	22.010	---	---	---	253.811	---	---	---	5.481	---	---	---	
2022-05-11	13:23:05	40.00		279.01	---	---	---	21.885	---	---	---	1027.83	39.463	21.885	---	---	21.992	---	---	---	253.843	---	---	---	5.497	---	---	---	
2022-05-11	13:23:06	41.00		279.02	---	---	---	21.886	---	---	---	1027.84	39.463	21.886	---	---	21.991	---	---	---	253.904	---	---	---	5.500	---	---	---	
2022-05-11	13:23:07	42.00		279.09	---	---	---	21.869	---	---	---	1027.83	39.463	21.869	---	---	21.993	---	---	---	253.920	---	---	---	5.507	---	---	---	
2022-05-11	13:23:08	43.00		278.82	---	---	---	21.884	---	---	---	1027.83	39.463	21.884	---	---	22.000	---	---	---	253.893	---	---	---	5.497	---	---	---	
2022-05-11	13:23:09	44.00		278.26	---	---	---	21.913	---	---	---	1027.84	39.440	21.913	---	---	22.014	---	---	---	253.899	---	---	---	5.495	---	---	---	
2022-05-11	13:23:10	45.00		278.37	---	---	---	21.901	---	---	---	1027.83	39.417	21.901	---	---	22.013	---	---	---	253.926	---	---	---	5.496	---	---	---	
2022-05-11	13:23:11	46.00		278.56	---	---	---	21.866	---	---	---	1027.83	39.417	21.866	---	---	22.016	---	---	---	253.965	---	---	---	5.503	---	---	---	
2022-05-11	13:23:12	47.00		278.48	---	---	---	21.867	---	---	---	1027.85	39.440	21.867	---	---	22.019	---	---	---	253.983	---	---	---	5.507	---	---	---	
2022-05-11	13:23:13	48.00		278.22	---	---	---	21.929	---	---	---	1027.86	39.440	21.929	---	---	22.011	---	---	---	253.950	---	---	---	5.494	---	---	---	
2022-05-11	13:23:14	49.00		277.50	---	---	---	22.010	---	---	---	1027.86	39.417	22.010	---	---	22.015	---	---	---	253.952	---	---	---	5.484	---	---	---	
2022-05-11	13:23:15	50.00		278.03	---	---	---	21.967	---	---	---	1027.83	39.394	21.967	---	---	22.006	---	---	---	253.907	---	---	---	5.475	---	---	---	
2022-05-11	13:23:16	51.00		278.27	---	---	---	21.932	---	---	---	1027.82	39.394	21.932	---	---	22.008	---	---	---	253.948	---	---	---	5.474	---	---	---	
2022-05-11	13:23:17	52.00		278.80	---	---	---	21.864	---	---	---	1027.80	39.394	21.864	---	---	22.007	---	---	---	253.911	---	---	---	5.492	---	---	---	
2022-05-11	13:23:18	53.00		278.32	---	---	---	21.899	---	---	---	1027.79	39.394	21.899	---	---	22.016	---	---	---	253.891	---	---	---	5.497	---	---	---	
2022-05-11	13:23:19	54.00		278.54	---	---	---	21.854	---	---	---	1027.81	39.394	21.854	---	---	22.021	---	---	---	253.882	---	---	---	5.495	---	---	---	
2022-05-11	13:23:20	55.00		278.06	---	---	---	21.924	---	---	---	1027.85	39.394	21.924	---	---	22.019	---	---	---	253.890	---	---	---	5.480	---	---	---	
2022-05-11	13:23:21	56.00		278.51	---	---	---	21.885	---	---	---	1027.87	39.394	21.885	---	---	22.012	---	---	---	253.960	---	---	---	5.481	---	---	---	
2022-05-11	13:23:22	57.00		278.29	---	---	---	21.940	---	---	---	1027.83	39.394	21.940	---	---	22.004	---	---	---	253.949	---	---	---	5.484	---	---	---	
2022-05-11	13:23:23	58.00		278.18	---	---	---	21.939	---	---	---	1027.80	39.394	21.939	---	---	22.009	---	---	---	254.003	---	---	---	5.493	---	---	---	
2022-05-11	13:23:24	59.00		278.14	---	---	---	21.948	---	---	---	1027.78	39.417	21.948	---	---	22.008	---	---	---	253.964	---	---	---	5.494	---	---	---	
2022-05-11	13:23:25	60.00		278.06	---	---	---	21.916	---	---	---	1027.80	39.440	21.916	---	---	22.021	---	---	---	253.970	---	---	---	5.495	---	---	---	
2022-05-11	13:23:26	61.00		278.64	---	---	---	21.855	---	---	---	1027.80	39.463	21.855	---	---	22.016	---	---	---	253.975	---	---	---	5.511	---	---	---	
2022-05-11	13:23:27	62.00		278.43	---	---	---	21.857	---	---	---	1027.84	39.463	21.857	---	---	22.024	---	---	---	253.995	---	---	---	5.522	---	---	---	
2022-05-11	13:23:28	63.00		278.40	---	---	---	21.878	---	---	---	1027.83	39.473	21.878	---	---	22.019	---	---	---	254.043	---	---	---	5.525	---	---	---	
2022-05-11	13:23:29	64.00		278.16	---	---	---	21.905	---	---	---	1027.82	39.473	21.905	---	---	22.021	---	---	---	254.047	---	---	---	5.519	---	---	---	
2022-05-11	13:23:30	65.00		278.45	---	---	---	21.895	---	---	---	1027.83	39.473	21.895	---	---	22.012	---	---	---	254.051	---	---	---	5.508	---	---	---	
2022-05-11	13:23:31	66.00		278.44	---	---	---	21.915	---	---	---	1027.85	39.463	21.915	---	---	22.006	---	---	---	254.064	---	---	---	5.508	---	---	---	
2022-05-11	13:23:32	67.00		278.55	---	---	---	21.891	---	---	---	1027.87	39.463	21.891	---	---	22.009	---	---	---	254.044	---	---	---	5.501	---	---	---	
2022-05-11	13:23:33	68.00		277.72	---	---	---	21.935	---	---	---	1027.83	39.463	21.935	---	---	22.029	---	---	---	254.029	---	---	---	5.504	---	---	---	
2022-05-11	13:23:34	69.00		277.71	---	---	---	21.895	---	---	---	1027.84	39.463	21.895	---	---	22.042	---	---	---	253.995	---	---	---	5.513	---	---	---	
2022-05-11	13:23:35	70.00		277.35	---	---	---	21.956	---	---	---	1027.84	39.463	21.956	---	---	22.038	---	---	---	254.029	---	---	---	5.521	---	---	---	
2022-05-11	13:23:36	71.00		277.69	---	---	---	21.963	---	---	---	1027.83	39.463	21.963	---	---	22.022	---	---	---	254.049	---	---	---	5.498	---	---	---	
2022-05-11	13:23:37	72.00		277.82	---	---	---	21.970	---	---	---	1027.81	39.463	21.970	---	---	22.014	---	---	---	254.093	---	---	---	5.493	---	---	---	
2022-05-11	13:23:38	73.00		278.27	---	---	---	21.931	---	---	---	1027.79	39.463	21.931	---	---	22.008	---	---	---	254.055	---	---	---	5.487	---	---	---	
2022-05-11	13:23:39	74.00		278.08	---	---	---	21.938	---	---	---	1027.79	39.463	21.938	---	---	22.014	---	---	---	254.066	---	---	---	5.500	---	---	---	
2022-05-11	13:23:40	75.00		278.06	---	---	---	21.963	---	---	---	1027.81	39.463	21.963	---	---	22.006	---	---	---	254.081	---	---	---	5.503	---	---	---	
2022-05-11	13:23:41	76.00		277.62	---	---	---	21.984	---	---	---	1027.84	39.473	21.984	---	---	22.018	---	---	---	254.112	---	---	---	5.496	---	---	---	
2022-05-11	13:23:42	77.00		277.91	---	---	---	21.953	---	---	---	1027.86	39.484	21.953	---	---	22.016	---	---	---	254.134	---	---	---	5.516	---	---	---	
2022-05-11	13:23:43	78.00		277.61	---	---	---	21.970	---	---	---	1027.85	39.494	21.970	---	---	22.023	---	---	---	254.121	---	---	---	5.512	---	---	---	
2022-05-11	13:23:44	79.00		277.44	---	---	---	21.963	---	---	---	1027.83	39.494	21.963	---	---	22.032	---	---	---	254.129	---	---	---	5.504	---	---	---	
2022-05-11	13:23:45	80.00		277.21	---	---	---	21.983	---	---	---	1027.83	39.494	21.983	---	---	22.036	---	---	---	254.150	---	---	---	5.499	---	---	---	
2022-05-11	13:23:46	81.00		277.19	---	---	---	21.965	---	---	---	1027.82	39.494	21.965	---	---	22.042	---	---	---	254.123	---	---	---	5.502	---	---	---	
2022-05-11	13:23:47	82.00		277.45	---	---	---	21.952	---	---	---	1027.85	39.494	21.952	---	---	22.035	---	---	---	254.140	---	---	---	5.514	---	---	---	
2022-05-11	13:23:48	83.00		277.58	---	---	---	21.934	---	---	---	1027.83	39.494	21.934	---	---	22.035	---	---	---	254.153	---	---	---	5.510	---	---	---	
2022-05-11	13:23:49	84.00		277.73	---	---	---	21.946	---	---	---	1027.83	39.494	21.946	---	---	22.026	---	---	---	254.187	---	---	---	5.497	---	---	---	
2022-05-11	13:23:50	85.00		278.05	---	---	---	21.931	---	---	---	1027.79	39.507	21.931	---	---	22.017	---	---	---	254.151	---	---	---	5.502	---	---	---	
2022-05-11	13:23:51	86.00		278.18	---	---	---	21.918	---	---	---	1027.83	39.519	21.918	---	---	22.016	---	---	---	254.126	---	---	---	5.501	---	---	---	
2022-05-11	13:23:52	87.00		278.19	---	---	---	21.887	---	---	---	1027.83	39.532	21.887	---	---	22.025	---	---	---	254.140	---	---	---	5.507	---	---	---	
2022-05-11	13:23:53	88.00		278.22	---	---	---	21.867	---	---	---	1027.86	39.532	21.867	---	---	22.030	---	---	---	254.188	---	---	---	5.499	---	---	---	
2022-05-11	13:23:54	89.00		278.02	---	---	---	21.883	---	---	---	1027.82	39.519	21.883	---	---	22.033	---	---	---	254.181	---	---	---	5.504	---	---	---	
2022-05-11	13:23:55	90.00		277.87	---	---	---	21.904	---	---	---	1027.80	39.507	21.904	---	---	22.033	---	---	---	254.242	---	---	---	5.510	---	---	---	
2022-05-11	13:23:56	91.00		277.53	---	---	---	21.946	---	---	---	1027.77	39.494	21.946	---	---	22.034	---	---	---	254.229	---	---	---	5.524	---	---	---	
2022-05-11	13:23:57	92.00		277.93	---	---	---	21.907	---	---	---	1027.75	39.494	21.907	---	---	22.029	---	---	---	254.269	---	---	---	5.501	---	---	---	
2022-05-11	13:23:58	93.00		278.12	---	---	---	21.880	---	---	---	1027.79	39.494	21.880	---	---	22.030	---	---	---	254.235	---	---	---	5.503	---	---	---	
2022-05-11	13:23:59	94.00		278.15	---	---	---	21.892	---	---	---	1027.79	39.484	21.892	---	---	22.025	---	---	---	254.230	---	---	---	5.490	---	---	---	
2022-05-11	13:24:00	95.00		277.82	---	---	---	21.921	---	---	---	1027.79	39.484	21.921	---	---	22.030	---	---	---	254.205	---	---	---	5.500	---	---	---	
2022-05-11	13:24:01	96.00		277.47	---	---	---	21.978	---	---	---	1027.76	39.484	21.978	---	---	22.026	---	---	---	254.166	---	---	---	5.487	---	---	---	
