
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	8.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2022-05-17	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2022-05-17	15:16:15	0.00		274.44	---	---	---	21.629	---	---	---	996.07	50.386	21.629	---	---	22.273	---	---	---	255.534	---	---	---	5.511	---	---	---	
2022-05-17	15:16:16	1.00		274.65	---	---	---	21.635	---	---	---	996.13	50.375	21.635	---	---	22.263	---	---	---	255.502	---	---	---	5.501	---	---	---	
2022-05-17	15:16:17	2.00		274.59	---	---	---	21.635	---	---	---	996.11	50.365	21.635	---	---	22.265	---	---	---	255.512	---	---	---	5.509	---	---	---	
2022-05-17	15:16:18	3.00		274.50	---	---	---	21.642	---	---	---	996.11	50.365	21.642	---	---	22.267	---	---	---	255.492	---	---	---	5.499	---	---	---	
2022-05-17	15:16:19	4.00		274.17	---	---	---	21.642	---	---	---	996.08	50.365	21.642	---	---	22.281	---	---	---	255.516	---	---	---	5.500	---	---	---	
2022-05-17	15:16:20	5.00		274.06	---	---	---	21.643	---	---	---	996.11	50.365	21.643	---	---	22.285	---	---	---	255.551	---	---	---	5.512	---	---	---	
2022-05-17	15:16:21	6.00		274.08	---	---	---	21.635	---	---	---	996.09	50.365	21.635	---	---	22.287	---	---	---	255.604	---	---	---	5.517	---	---	---	
2022-05-17	15:16:22	7.00		274.26	---	---	---	21.635	---	---	---	996.09	50.365	21.635	---	---	22.279	---	---	---	255.611	---	---	---	5.520	---	---	---	
2022-05-17	15:16:23	8.00		274.18	---	---	---	21.642	---	---	---	996.02	50.352	21.642	---	---	22.281	---	---	---	255.606	---	---	---	5.505	---	---	---	
2022-05-17	15:16:24	9.00		274.01	---	---	---	21.649	---	---	---	996.02	50.340	21.649	---	---	22.286	---	---	---	255.623	---	---	---	5.504	---	---	---	
2022-05-17	15:16:25	10.00		273.84	---	---	---	21.650	---	---	---	996.00	50.327	21.650	---	---	22.293	---	---	---	255.623	---	---	---	5.489	---	---	---	
2022-05-17	15:16:26	11.00		273.86	---	---	---	21.641	---	---	---	996.03	50.327	21.641	---	---	22.295	---	---	---	255.615	---	---	---	5.493	---	---	---	
2022-05-17	15:16:27	12.00		274.16	---	---	---	21.634	---	---	---	996.04	50.327	21.634	---	---	22.284	---	---	---	255.609	---	---	---	5.508	---	---	---	
2022-05-17	15:16:28	13.00		274.08	---	---	---	21.634	---	---	---	996.04	50.327	21.634	---	---	22.288	---	---	---	255.623	---	---	---	5.528	---	---	---	
2022-05-17	15:16:29	14.00		274.08	---	---	---	21.642	---	---	---	996.03	50.327	21.642	---	---	22.285	---	---	---	255.623	---	---	---	5.523	---	---	---	
2022-05-17	15:16:30	15.00		274.11	---	---	---	21.635	---	---	---	996.01	50.327	21.635	---	---	22.286	---	---	---	255.626	---	---	---	5.510	---	---	---	
