project_id,id,strain,exp_cul,exp_date,par_ue,photoperiod,temp_c,media,source,source_salinity,mc,tube,plate,well,end_date,salinity,pH,shaker,SourcePO4_uM,FinalPO4_uM,SourceNO3_uM,FinalNO3_uM,tissue_treated_plate,culture_inocul_L,media_inocul_L,target_media_id,inoc_media_id,nutrient_status,imipenem_ug_mL,cefoxitin_ug_mL,meropenem_ug_mL,ampicillin_ug_mL
muris,MaBe1001,CZS25K,0,20190204,50,12,20,BG11_agar,,,,,,,20200603,,,,,,,,,,,,,,,,,
muris,MaBe1002,CZS25K,0,20190204,50,12,20,BG11_agar,,,,,,,20200603,,,,,,,,,,,,,,,,,
muris,MaBe1003,CZS25K,0,20190204,50,12,20,BG11_agar,,,,,,,20200603,,,,,,,,,,,,,,,,,
muris,MaBe1004,CZS48M,0,20190204,50,12,20,BG11_agar,,,,,,,20200603,,,,,,,,,,,,,,,,,
muris,MaBe1005,CZS48M,0,20190204,50,12,20,BG11_agar,,,,,,,20200603,,,,,,,,,,,,,,,,,
muris,MaBe1006,CZS48M,0,20190204,50,12,20,BG11_agar,,,,,,,20200603,,,,,,,,,,,,,,,,,
muris,MaBe1007,CZS25K,0,20190529,40,12,22,BG11_agar,MaBe1001,,,,,,20200603,,,,,,,,,,,,,,,,,
muris,MaBe1008,CZS25K,0,20190529,40,12,22,BG11_agar,MaBe1001,,,,,,20200603,,,,,,,,,,,,,,,,,
muris,MaBe1009,CZS25K,0,20190529,25,12,18,BG11_agar,MaBe1001,,,,,,20200603,,,,,,,,,,,,,,,,,
muris,MaBe1010,CZS25K,0,20190529,25,12,18,BG11_agar,MaBe1001,,,,,,20200603,,,,,,,,,,,,,,,,,
muris,MaBe1011,CZS48M,0,20190529,40,12,22,BG11_agar,MaBe1004,,,,,,20200603,,,,,,,,,,,,,,,,,
muris,MaBe1012,CZS48M,0,20190529,40,12,22,BG11_agar,MaBe1004,,,,,,20200603,,,,,,,,,,,,,,,,,
muris,MaBe1013,CZS48M,0,20190529,25,12,18,BG11_agar,MaBe1004,,,,,,20200603,,,,,,,,,,,,,,,,,
muris,MaBe1014,CZS48M,0,20190529,25,12,18,BG11_agar,MaBe1004,,,,,,20200603,,,,,,,,,,,,,,,,,
muris,MaBe1015,CZS25K,1,20190531,130,12,18,BG11,MaBe1003,,,,,,20190703,1,,,,,,,,,,,,,,,,
muris,MaBe1016,CZS48M,1,20190531,130,12,18,BG11,MaBe1005,,,,,,20190703,1,,,,,,,,,,,,,,,,
muris,AlMa1001,CCMP1333,0,20190603,14.9,12,24,L1-Si,33,,,,,,,33,,,,,,,,,,,,,,,,
muris,AlMa1002,CCMP1333,0,20190603,47.7,12,22,L1-Si,33,,,,,,,33,,,,,,,,,,,,,,,,
muris,AlMa1003,CCMP1333,1,20190603,14.9,12,24,L1-Si,33,,,,,,,,,,,,,,,,,,,,,,,
muris,AlMa1004,CCMP1333,1,20190604,14.9,12,24,BG11SW,,,,,,,,,,,,,,,,,,,,,,,,
muris,AlMa1005,CCMP1333,1,20190605,50,12,20,L1-Si,33,,4,1,,,,33,,,,,,,,0.005,0.075,,,,,,,
muris,AlMa1006,CCMP1333,1,20190605,10,12,20,L1-Si,33,,4,2,,,,33,,,,,,,,0.005,0.075,,,,,,,
muris,AlMa1007,CCMP1333,1,20190605,10,12,20,L1-Si,33,,4,3,,,,33,,,,,,,,0.005,0.075,,,,,,,
muris,AlMa1008,CCMP1333,1,20190605,50,12,20,L1-Si,33,,4,4,,,,33,,,,,,,,0.005,0.075,,,,,,,
muris,AlMa1009,CCMP1333,1,20190605,50,12,20,L1-Si,33,,4,5,,,,33,,,,,,,,0.005,0.075,,,,,,,
muris,AlMa1010,CCMP1333,1,20190605,10,12,20,L1-Si,33,,4,6,,,,33,,,,,,,,0.005,0.075,,,,,,,
muris,AlMa1011,CCMP1333,1,20190605,10,12,20,L1-Si,33,,4,7,,,,33,,,,,,,,0.005,0.075,,,,,,,
muris,AlMa1012,CCMP1333,1,20190605,50,12,20,L1-Si,33,,4,8,,,,33,,,,,,,,0.005,0.075,,,,,,,
muris,MaBe1017,CZS25K,1,20190605,10,12,20,BG11,MaBe1001,1,1,1,,,20190613,1,,,,,,,,,,,,,,,,
muris,MaBe1018,CZS25K,1,20190605,50,12,20,BG11,MaBe1001,1,1,2,,,20190613,1,,,,,,,,,,,,,,,,
muris,MaBe1019,CZS25K,1,20190605,90,12,20,BG11,MaBe1001,1,1,3,,,20190613,1,,,,,,,,,,,,,,,,
muris,MaBe1020,CZS25K,1,20190605,180,12,20,BG11,MaBe1001,1,1,4,,,20190613,1,,,,,,,,,,,,,,,,
muris,MaBe1021,CZS48M,1,20190605,10,12,20,BG11,MaBe1004,1,1,5,,,20190613,1,,,,,,,,,,,,,,,,
muris,MaBe1022,CZS48M,1,20190605,50,12,20,BG11,MaBe1004,1,1,6,,,20190613,1,,,,,,,,,,,,,,,,
muris,MaBe1023,CZS48M,1,20190605,90,12,20,BG11,MaBe1004,1,1,7,,,20190613,1,,,,,,,,,,,,,,,,
muris,MaBe1024,CZS48M,1,20190605,180,12,20,BG11,MaBe1004,1,1,8,,,20190613,1,,,,,,,,,,,,,,,,
muris,AlMa1013,CCMP1333,1,20190607,47.7,12,22,BG11SW,,36,,,,,,,,,,,,,,,,,,,,,,
muris,AlMa1014,CCMP1333,0,20190607,14.9,12,24,BG11SW,,36,,,,,,,,,,,,,,,,,,,,,,
muris,AlMa1015,CCMP1333,1,20190610,43,12,22,BG11,,,,,101,A1,,1,,,,,,,,,,,,,,,,
muris,AlMa1016,CCMP1333,1,20190610,43,12,22,BG11,,,,,101,A2,,1,,,,,,,,,,,,,,,,
muris,AlMa1017,CCMP1333,1,20190610,43,12,22,BG11,,,,,101,A3,,1,,,,,,,,,,,,,,,,
muris,AlMa1018,CCMP1333,1,20190610,43,12,22,BG11,,,,,101,A4,,1,,,,,,,,,,,,,,,,
muris,AlMa1019,CCMP1333,1,20190610,43,12,22,BG11,,,,,101,B1,,1,,,,,,,,,,,,,,,,
muris,AlMa1020,CCMP1333,1,20190610,43,12,22,BG11,,,,,101,B2,,1,,,,,,,,,,,,,,,,
muris,AlMa1021,CCMP1333,1,20190610,43,12,22,BG11,,,,,101,B3,,1,,,,,,,,,,,,,,,,
muris,AlMa1022,CCMP1333,1,20190610,43,12,22,BG11,,,,,101,B4,,1,,,,,,,,,,,,,,,,
muris,AlMa1023,CCMP1333,1,20190610,43,12,22,BG11,,,,,101,C1,,1,,,,,,,,,,,,,,,,
muris,AlMa1024,CCMP1333,1,20190610,43,12,22,BG11,,,,,101,C2,,1,,,,,,,,,,,,,,,,
muris,AlMa1025,CCMP1333,1,20190610,43,12,22,BG11,,,,,101,C3,,1,,,,,,,,,,,,,,,,
muris,AlMa1026,CCMP1333,1,20190610,43,12,22,BG11,,,,,101,C4,,1,,,,,,,,,,,,,,,,
muris,AlMa1027,CCMP1333,1,20190610,14.9,12,24,L1-Si,,,,,,,,,,,,,,,,,,,,,,,,
muris,AlMa1028,CCMP1333,1,20190611,43,12,22,BG11SW,,36,,,102,A1,,36,,,,,,,,,,,,,,,,
muris,AlMa1028,CCMP1333,1,20190611,43,12,22,BG11SW,,36,,,102,A2,,36,,,,,,,,,,,,,,,,
muris,AlMa1028,CCMP1333,1,20190611,43,12,22,BG11SW,,36,,,102,A3,,36,,,,,,,,,,,,,,,,
muris,AlMa1028,CCMP1333,1,20190611,43,12,22,BG11SW,,36,,,102,A4,,36,,,,,,,,,,,,,,,,
muris,AlMa1028,CCMP1333,1,20190611,43,12,22,BG11SW,,36,,,102,B1,,36,,,,,,,,,,,,,,,,
muris,AlMa1028,CCMP1333,1,20190611,43,12,22,BG11SW,,36,,,102,B2,,36,,,,,,,,,,,,,,,,
muris,AlMa1028,CCMP1333,1,20190611,43,12,22,BG11SW,,36,,,102,B3,,36,,,,,,,,,,,,,,,,
muris,AlMa1028,CCMP1333,1,20190611,43,12,22,BG11SW,,36,,,102,B4,,36,,,,,,,,,,,,,,,,
muris,AlMa1028,CCMP1333,1,20190611,43,12,22,BG11SW,,36,,,102,C1,,36,,,,,,,,,,,,,,,,
muris,AlMa1028,CCMP1333,1,20190611,43,12,22,BG11SW,,36,,,102,C2,,36,,,,,,,,,,,,,,,,
muris,AlMa1028,CCMP1333,1,20190611,43,12,22,BG11SW,,36,,,102,C3,,36,,,,,,,,,,,,,,,,
muris,AlMa1028,CCMP1333,1,20190611,43,12,22,BG11SW,,36,,,102,C4,,36,,,,,,,,,,,,,,,,
muris,AlMa1029,CCMP1333,1,20190613,50,12,,L1-Si,,,6,1,,,,,,,,,,,,,,,,,,,,
muris,AlMa1030,CCMP1333,1,20190613,10,12,,L1-Si,,,6,2,,,,,,,,,,,,,,,,,,,,
muris,AlMa1031,CCMP1333,1,20190613,10,12,,L1-Si,,,6,3,,,,,,,,,,,,,,,,,,,,
muris,AlMa1032,CCMP1333,1,20190613,50,12,,L1-Si,,,6,4,,,,,,,,,,,,,,,,,,,,
muris,AlMa1033,CCMP1333,1,20190613,50,12,,L1-Si,,,6,5,,,,,,,,,,,,,,,,,,,,
muris,AlMa1034,CCMP1333,1,20190613,10,12,,L1-Si,,,6,6,,,,,,,,,,,,,,,,,,,,
muris,AlMa1035,CCMP1333,1,20190613,10,12,,L1-Si,,,6,7,,,,,,,,,,,,,,,,,,,,
muris,AlMa1036,CCMP1333,1,20190613,50,12,,L1-Si,,,6,8,,,,,,,,,,,,,,,,,,,,
muris,AlMa1037,CCMP1333,0,20190613,14.9,12,24,L1-Si,,,,,,,,,,,,,,,,,,,,,,,,
muris,AlMa1038,CCMP1333,0,20190613,43,12,22,L1-Si,,,,,,,,,,,,,,,,,,,,,,,,
muris,AlMa1039,CCMP1333,0,20190613,14.9,12,24,L1-Si,,,,,,,,,,,,,,,,,,,,,,,,
muris,MaBe1025,CZS25K,0,20190618,40,12,18,BG11,MaBe1018,,,,,,20190705,1,,,,,,,,0.01,0.02,,,,,,,
muris,MaBe1026,CZS48M,0,20190618,40,12,18,BG11,MaBe1023,,,,,,20190705,1,,,,,,,,0.01,0.02,,,,,,,
muris,MaBe1027,CZS25K,1,20190618,40,12,22,BG11SW,MaBe1018,,,,101,A1,20190628,2,,,,,,,,,,,,,,,,
muris,MaBe1028,CZS25K,1,20190618,40,12,22,BG11SW,MaBe1018,,,,101,A2,20190628,4,,,,,,,,,,,,,,,,
muris,MaBe1029,CZS25K,1,20190618,40,12,22,BG11SW,MaBe1018,,,,101,A3,20190628,6,,,,,,,,,,,,,,,,
muris,MaBe1030,CZS25K,1,20190618,40,12,22,BG11SW,MaBe1018,,,,101,A4,20190628,8,,,,,,,,,,,,,,,,
muris,MaBe1031,CZS25K,1,20190618,40,12,22,BG11SW,MaBe1018,,,,101,B1,20190628,10,,,,,,,,,,,,,,,,
muris,MaBe1032,CZS25K,1,20190618,40,12,22,BG11SW,MaBe1018,,,,101,B2,20190628,12,,,,,,,,,,,,,,,,
muris,MaBe1033,CZS25K,1,20190618,40,12,22,BG11SW,MaBe1018,,,,101,B3,20190628,14,,,,,,,,,,,,,,,,
muris,MaBe1034,CZS25K,1,20190618,40,12,22,BG11SW,MaBe1018,,,,101,B4,20190628,17,,,,,,,,,,,,,,,,
muris,MaBe1035,CZS25K,1,20190618,40,12,22,BG11SW,MaBe1018,,,,101,C1,20190628,10,,,,,,,,,,,,,,,,
muris,MaBe1036,CZS25K,1,20190618,40,12,22,BG11SW,MaBe1018,,,,101,C2,20190628,26,,,,,,,,,,,,,,,,
muris,MaBe1037,CZS25K,1,20190618,40,12,22,BG11SW,MaBe1018,,,,101,C3,20190628,28,,,,,,,,,,,,,,,,
muris,MaBe1038,CZS25K,1,20190618,40,12,22,BG11SW,MaBe1018,,,,101,C4,20190628,36,,,,,,,,,,,,,,,,
muris,MaBe1039,CZS48M,1,20190618,40,12,22,BG11SW,MaBe1023,,,,102,A1,20190702,2,,,,,,,,,,,,,,,,
muris,MaBe1040,CZS48M,1,20190618,40,12,22,BG11SW,MaBe1023,,,,102,A2,20190702,4,,,,,,,,,,,,,,,,
muris,MaBe1041,CZS48M,1,20190618,40,12,22,BG11SW,MaBe1023,,,,102,A3,20190702,6,,,,,,,,,,,,,,,,
muris,MaBe1042,CZS48M,1,20190618,40,12,22,BG11SW,MaBe1023,,,,102,A4,20190702,8,,,,,,,,,,,,,,,,
muris,MaBe1043,CZS48M,1,20190618,40,12,22,BG11SW,MaBe1023,,,,102,B1,20190702,10,,,,,,,,,,,,,,,,
muris,MaBe1044,CZS48M,1,20190618,40,12,22,BG11SW,MaBe1023,,,,102,B2,20190702,12,,,,,,,,,,,,,,,,
muris,MaBe1045,CZS48M,1,20190618,40,12,22,BG11SW,MaBe1023,,,,102,B3,20190702,14,,,,,,,,,,,,,,,,
muris,MaBe1046,CZS48M,1,20190618,40,12,22,BG11SW,MaBe1023,,,,102,B4,20190702,17,,,,,,,,,,,,,,,,
muris,MaBe1047,CZS48M,1,20190618,40,12,22,BG11SW,MaBe1023,,,,102,C1,20190702,10,,,,,,,,,,,,,,,,
muris,MaBe1048,CZS48M,1,20190618,40,12,22,BG11SW,MaBe1023,,,,102,C2,20190702,26,,,,,,,,,,,,,,,,
muris,MaBe1049,CZS48M,1,20190618,40,12,22,BG11SW,MaBe1023,,,,102,C3,20190702,28,,,,,,,,,,,,,,,,
muris,MaBe1050,CZS48M,1,20190618,40,12,22,BG11SW,MaBe1023,,,,102,C4,20190702,36,,,,,,,,,,,,,,,,
muris,AlMa1040,CCMP1333,0,20190620,14.9,12,24,BG11SW,,,,,,,,,,,,,,,,,,,,,,,,
muris,AlMa1041,CCMP1333,0,20190620,47.7,12,22,BG11SW,,,,,,,,,,,,,,,,,,,,,,,,
muris,AlMa1042,CCMP1333,0,20190628,14.9,12,24,L1-Si,,,,,,,,,,,,,,,,,,,,,,,,
muris,MaBe1051,CZS25K,1,20190702,40,12,22,BG11,MaBe1015,,,,103,A1,20190704,1,,,,,,,,,,,,,,,,
muris,MaBe1052,CZS25K,1,20190702,40,12,22,BG11,MaBe1015,,,,103,A2,20190705,1,,,,,,,,,,,,,,,,
muris,MaBe1053,CZS25K,1,20190702,40,12,22,BG11,MaBe1015,,,,103,A3,20190706,1,,,,,,,,,,,,,,,,
muris,MaBe1054,CZS25K,1,20190702,40,12,22,BG11,MaBe1015,,,,103,A4,20190707,1,,,,,,,,,,,,,,,,
muris,MaBe1055,CZS25K,1,20190702,40,12,22,BG11,MaBe1015,,,,103,A5,20190708,1,,,,,,,,,,,,,,,,
muris,MaBe1056,CZS25K,1,20190702,40,12,22,BG11,MaBe1015,,,,103,A6,20190709,1,,,,,,,,,,,,,,,,
muris,MaBe1057,CZS25K,1,20190702,40,12,22,BG11,MaBe1015,,,,103,B1,20190709,1,,,,,,,,,,,,,,,,
muris,MaBe1058,CZS25K,1,20190702,40,12,22,BG11,MaBe1015,,,,103,B2,20190709,1,,,,,,,,,,,,,,,,
muris,MaBe1059,CZS25K,1,20190702,40,12,22,BG11,MaBe1015,,,,103,B3,20190709,1,,,,,,,,,,,,,,,,
muris,MaBe1060,CZS25K,1,20190702,40,12,22,BG11,MaBe1015,,,,103,B4,20190709,1,,,,,,,,,,,,,,,,
muris,MaBe1061,CZS25K,1,20190702,40,12,22,BG11,MaBe1015,,,,103,B5,20190709,1,,,,,,,,,,,,,,,,
muris,MaBe1062,CZS25K,1,20190702,40,12,22,BG11,MaBe1015,,,,103,B6,20190709,1,,,,,,,,,,,,,,,,
muris,MaBe1063,CZS25K,1,20190702,40,12,22,BG11SW,MaBe1015,,,,103,C1,20190709,2,,,,,,,,,,,,,,,,
muris,MaBe1064,CZS25K,1,20190702,40,12,22,BG11SW,MaBe1015,,,,103,C2,20190709,4,,,,,,,,,,,,,,,,
muris,MaBe1065,CZS25K,1,20190702,40,12,22,BG11SW,MaBe1015,,,,103,C3,20190709,6,,,,,,,,,,,,,,,,
muris,MaBe1066,CZS25K,1,20190702,40,12,22,BG11SW,MaBe1015,,,,103,C4,20190709,8,,,,,,,,,,,,,,,,
muris,MaBe1067,CZS25K,1,20190702,40,12,22,BG11SW,MaBe1015,,,,103,C5,20190709,10,,,,,,,,,,,,,,,,
muris,MaBe1068,CZS25K,1,20190702,40,12,22,BG11SW,MaBe1015,,,,103,C6,20190709,12,,,,,,,,,,,,,,,,
muris,MaBe1069,CZS25K,1,20190702,40,12,22,BG11SW,MaBe1015,,,,103,D1,20190709,14,,,,,,,,,,,,,,,,
muris,MaBe1070,CZS25K,1,20190702,40,12,22,BG11SW,MaBe1015,,,,103,D2,20190709,17,,,,,,,,,,,,,,,,
muris,MaBe1071,CZS25K,1,20190702,40,12,22,BG11SW,MaBe1015,,,,103,D3,20190709,10,,,,,,,,,,,,,,,,
muris,MaBe1072,CZS25K,1,20190702,40,12,22,BG11SW,MaBe1015,,,,103,D4,20190709,26,,,,,,,,,,,,,,,,
muris,MaBe1073,CZS25K,1,20190702,40,12,22,BG11SW,MaBe1015,,,,103,D5,20190709,28,,,,,,,,,,,,,,,,
muris,MaBe1074,CZS25K,1,20190702,40,12,22,BG11SW,MaBe1015,,,,103,D6,20190709,36,,,,,,,,,,,,,,,,
muris,MaBe1075,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,A1,20190704,1,,,,,,,,,,,,,,,,
muris,MaBe1076,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,A2,20190705,1,,,,,,,,,,,,,,,,
muris,MaBe1077,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,A3,20190706,1,,,,,,,,,,,,,,,,
muris,MaBe1078,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,A4,20190707,1,,,,,,,,,,,,,,,,
muris,MaBe1079,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,A5,20190708,1,,,,,,,,,,,,,,,,
muris,MaBe1080,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,A6,20190709,1,,,,,,,,,,,,,,,,
muris,MaBe1081,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,B1,20190709,1,,,,,,,,,,,,,,,,
muris,MaBe1082,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,B2,20190709,1,,,,,,,,,,,,,,,,
muris,MaBe1083,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,B3,20190709,1,,,,,,,,,,,,,,,,
muris,MaBe1084,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,B4,20190709,1,,,,,,,,,,,,,,,,
muris,MaBe1085,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,B5,20190709,1,,,,,,,,,,,,,,,,
muris,MaBe1086,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,B6,20190709,1,,,,,,,,,,,,,,,,
muris,MaBe1087,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,C1,20190709,2,,,,,,,,,,,,,,,,
muris,MaBe1088,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,C2,20190709,4,,,,,,,,,,,,,,,,
muris,MaBe1089,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,C3,20190709,6,,,,,,,,,,,,,,,,
muris,MaBe1090,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,C4,20190709,8,,,,,,,,,,,,,,,,
muris,MaBe1091,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,C5,20190709,10,,,,,,,,,,,,,,,,
muris,MaBe1092,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,C6,20190709,12,,,,,,,,,,,,,,,,
muris,MaBe1093,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,D1,20190709,14,,,,,,,,,,,,,,,,
muris,MaBe1094,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,D2,20190709,17,,,,,,,,,,,,,,,,
muris,MaBe1095,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,D3,20190709,10,,,,,,,,,,,,,,,,
muris,MaBe1096,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,D4,20190709,26,,,,,,,,,,,,,,,,
muris,MaBe1097,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,D5,20190709,28,,,,,,,,,,,,,,,,
muris,MaBe1098,CZS48M,1,20190702,40,12,22,BG11SW,MaBe1016,,,,104,D6,20190709,36,,,,,,,,,,,,,,,,
muris,MaBe1099,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,A1,20190704,37,,,,,,,,,,,,,,,,
muris,MaBe1100,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,A2,20190705,37,,,,,,,,,,,,,,,,
muris,MaBe1101,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,A3,20190706,37,,,,,,,,,,,,,,,,
muris,MaBe1102,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,A4,20190707,37,,,,,,,,,,,,,,,,
muris,MaBe1103,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,A5,20190708,37,,,,,,,,,,,,,,,,
muris,MaBe1104,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,A6,20190709,37,,,,,,,,,,,,,,,,
muris,MaBe1105,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,B1,20190709,37,,,,,,,,,,,,,,,,
muris,MaBe1106,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,B2,20190709,37,,,,,,,,,,,,,,,,
muris,MaBe1107,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,B3,20190709,37,,,,,,,,,,,,,,,,
muris,MaBe1108,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,B4,20190709,37,,,,,,,,,,,,,,,,
muris,MaBe1109,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,B5,20190709,37,,,,,,,,,,,,,,,,
muris,MaBe1110,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,B6,20190709,37,,,,,,,,,,,,,,,,
muris,MaBe1111,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,C1,20190709,9,,,,,,,,,,,,,,,,
muris,MaBe1112,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,C2,20190709,11,,,,,,,,,,,,,,,,
muris,MaBe1113,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,C3,20190709,13,,,,,,,,,,,,,,,,
muris,MaBe1114,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,C4,20190709,15,,,,,,,,,,,,,,,,
muris,MaBe1115,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,C5,20190709,17,,,,,,,,,,,,,,,,
muris,MaBe1116,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,C6,20190709,20,,,,,,,,,,,,,,,,
muris,MaBe1117,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,D1,20190709,21,,,,,,,,,,,,,,,,
muris,MaBe1118,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,D2,20190709,23,,,,,,,,,,,,,,,,
muris,MaBe1119,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,D3,20190709,27,,,,,,,,,,,,,,,,
muris,MaBe1120,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,D4,20190709,32,,,,,,,,,,,,,,,,
muris,MaBe1121,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,D5,20190709,31,,,,,,,,,,,,,,,,
muris,MaBe1122,CCMP1333,1,20190702,40,12,22,BG11SW,AlMa1040,,,,105,D6,20190709,37,,,,,,,,,,,,,,,,
muris,MaBe1123,CZS25K,0,20190703,130,12,18,BG11,MaBe1015,,,,,,20190815,1,,,,,,,,,,,,,,,,
muris,MaBe1124,CZS25K,0,20190703,130,12,18,BG11,MaBe1015,,,,,,20190815,1,,,,,,,,,,,,,,,,
muris,MaBe1125,CZS25K,0,20190703,130,12,18,BG11,MaBe1015,,,,,,20190815,1,,,,,,,,,,,,,,,,
muris,MaBe1126,CZS48M,0,20190703,130,12,18,BG11,MaBe1016,,,,,,20190815,1,,,,,,,,,,,,,,,,
muris,MaBe1127,CZS48M,0,20190703,130,12,18,BG11,MaBe1016,,,,,,20190815,1,,,,,,,,,,,,,,,,
muris,MaBe1128,CZS48M,0,20190703,130,12,18,BG11,MaBe1016,,,,,,,1, ,,,,,,,,,,,,,,,
muris,AlMa1043,CCMP1333,1,20190703,14.9,12,24,BG11SW,,,,,,,,,,,,,,,,,,,,,,,,
muris,AlMa1044,CCMP1333,1,20190703,14.9,12,24,BG11SW,,,,,,,,,,,,,,,,,,,,,,,,
muris,AlMa1045,CCMP1333,0,20190703,47.7,12,22,BG11SW,,,,,,,,,,,,,,,,,,,,,,,,
muris,AlMa1046,CCMP1333,1,20190705,14.9,12,24,L1-Si,,,,,,,,,,,,,,,,,,,,,,,,
muris,AlMa1047,CCMP1333,0,20190705,14.9,12,24,L1-Si,,,,,,,,,,,,,,,,,,,,,,,,
muris,AlMa1048,CCMP1333,0,20190705,47.7,12,22,L1-Si,,,,,,,,,,,,,,,,,,,,,,,,
muris,AlMa1049,CCMP1333,1,20190705,14.9,12,24,BG11SW,,,,,,,,,,,,,,,,,,,,,,,,
muris,MaBe1129,CZS25K,0,20190705,130,12,18,BG11,MaBe1125,,,,,,20190722,1,,,,,,,,,,,,,,,,
muris,MaBe1130,CZS48M,0,20190705,130,12,18,BG11,MaBe1128,,,,,,20190722,1,,,,,,,,,,,,,,,,
muris,MaBe1131,CZS25K,0,20190708,130,12,18,BG11,MaBe1125,,,,,,20190722,1,,,,,,,,,,,,,,,,
muris,MaBe1132,CZS48M,0,20190708,130,12,18,BG11,MaBe1128,,,,,,20190722,1,,,,,,,,,,,,,,,,
muris,MaBe1133,CZS25K,1,20190708,90,12,22,BG11,MaBe1125,,,,106,A1,20190709,1,,,,,,,,,,,,,,,,
muris,MaBe1134,CZS25K,1,20190708,90,12,22,BG11,MaBe1125,,,,106,A2,20190710,1,,,,,,,,,,,,,,,,
muris,MaBe1135,CZS25K,1,20190708,90,12,22,BG11,MaBe1125,,,,106,A3,20190711,1,,,,,,,,,,,,,,,,
muris,MaBe1136,CZS25K,1,20190708,90,12,22,BG11,MaBe1125,,,,106,A4,20190712,1,,,,,,,,,,,,,,,,
muris,MaBe1137,CZS25K,1,20190708,90,12,22,BG11,MaBe1125,,,,106,A5,20190712,1,,,,,,,,,,,,,,,,
muris,MaBe1138,CZS25K,1,20190708,90,12,22,BG11,MaBe1125,,,,106,A6,20190712,1,,,,,,,,,,,,,,,,
muris,MaBe1139,CZS25K,1,20190708,90,12,22,BG11,MaBe1125,,,,106,B1,20190712,1,,,,,,,,,,,,,,,,
muris,MaBe1140,CZS25K,1,20190708,90,12,22,BG11,MaBe1125,,,,106,B2,20190712,1,,,,,,,,,,,,,,,,
muris,MaBe1141,CZS25K,1,20190708,90,12,22,BG11,MaBe1125,,,,106,B3,20190712,1,,,,,,,,,,,,,,,,
muris,MaBe1142,CZS25K,1,20190708,90,12,22,BG11,MaBe1125,,,,106,B4,20190712,1,,,,,,,,,,,,,,,,
muris,MaBe1143,CZS25K,1,20190708,90,12,22,BG11,MaBe1125,,,,106,B5,20190712,1,,,,,,,,,,,,,,,,
